"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.102198958E0,-9.952212471E-1,-9.774161100E-1,4.599068999E-2,1.395680023E0
3.112260958E0,-1.210281912E0,6.290027121E-2,-7.733527422E-3,1.211939998E0
3.122322958E0,-1.759507297E0,1.348459109E-1,2.401159108E-2,1.764830276E0
3.132384958E0,-7.939133066E-1,-9.471612275E-1,-1.222360432E-2,1.235945851E0
3.142446958E0,1.543530446E-1,-4.229435069E-1,-1.697856009E-2,4.505489362E-1
3.152508958E0,-6.660064875E-1,-2.438537068E-1,1.000756806E-1,7.162711871E-1
3.162570958E0,-7.510742658E-1,-1.089474855E0,6.410887241E-2,1.324831295E0
3.172632958E0,-7.092099559E-1,-6.993927732E-1,4.864883423E-4,9.960568505E-1
3.182694958E0,-1.033176328E0,5.198669901E-2,3.899449646E-2,1.035218099E0
3.192755958E0,-1.411738445E0,1.234109681E-3,-4.823602080E-2,1.412562803E0
3.202817958E0,-1.172313017E0,-2.908568605E-1,1.763695657E-2,1.207984514E0
3.212879958E0,-1.054142104E0,-2.786008772E-1,-5.572805822E-2,1.091759883E0
3.222941958E0,-2.330728226E0,-4.207479140E-1,-6.685589433E-2,2.369344335E0
3.233003958E0,-1.846076201E0,1.480403906E-1,-2.674574912E-2,1.852195625E0
3.243065958E0,-1.010661770E0,-8.189304726E-1,1.548418719E-1,1.309984862E0
3.253127958E0,-6.364923741E-1,-2.079880920E-1,9.588790476E-2,6.764436998E-1
3.263189958E0,-8.089342189E-1,-5.364809398E-1,5.325117767E-2,9.721224497E-1
3.273251958E0,-6.938170145E-1,-1.342814390E0,4.119889677E-2,1.512028401E0
3.283312958E0,-5.097641709E-1,-3.893318110E-1,-5.941765130E-2,6.441810509E-1
3.293374958E0,-1.441889466E0,-3.766771938E-1,-9.561951756E-3,1.490309489E0
3.303436958E0,-1.378774766E0,-3.528928401E-1,2.271701753E-2,1.423400603E0
3.313498958E0,-1.303055955E0,-4.170006162E-1,-3.786598384E-2,1.368677525E0
3.323560958E0,-1.324169812E0,-9.300837032E-1,3.356243312E-2,1.618520257E0
3.333622958E0,-1.091520503E0,-8.673250991E-1,2.906358540E-2,1.394458507E0
3.343684958E0,-6.279588014E-1,-7.415621616E-1,6.094786763E-2,9.736330614E-1
3.353746958E0,-6.986407482E-1,-2.588645327E-1,5.031470597E-2,7.467538490E-1
3.363808958E0,-1.347861999E0,-6.293052690E-1,-3.691990435E-2,1.487991992E0
3.373869958E0,-1.474924919E0,-7.121589261E-1,-5.874054372E-2,1.638909486E0
3.383931958E0,-1.186234214E0,-7.237314429E-1,2.281642020E-2,1.389769550E0
3.393993958E0,-9.498951662E-1,-7.607185902E-1,7.972853959E-2,1.219569695E0
3.404055958E0,-7.491582064E-1,-6.112688745E-1,5.936619580E-2,9.687166770E-1
3.414117958E0,-9.231389652E-1,-6.923335759E-1,1.055188537E-2,1.153959562E0
3.424179958E0,-6.293136013E-1,-4.171445673E-1,1.126629817E-1,7.633728750E-1
3.434241958E0,-6.290626095E-1,-5.980387451E-1,-1.756035805E-2,8.681465737E-1
3.444303958E0,-1.280780402E0,-7.773200780E-1,-2.533481598E-2,1.498421435E0
3.454365958E0,-1.636335114E0,-9.872880372E-1,1.358892918E-2,1.911155392E0
3.464427958E0,-1.382929652E0,-1.040603680E0,-9.745320439E-2,1.733449615E0
3.474488958E0,-1.269195168E0,-1.157210902E0,1.281633657E-1,1.722329612E0
3.484550958E0,-9.289872772E-1,-1.552924291E0,8.146574736E-2,1.811415988E0
3.494612958E0,-5.139860433E-1,-1.437659152E0,2.967052639E-2,1.527064448E0
3.504674958E0,-4.738428248E-1,-1.011303648E0,1.305449367E-2,1.116885183E0
3.514736958E0,-1.249322674E0,-7.810961368E-1,2.699016273E-2,1.473650837E0
3.524798958E0,-1.722960737E0,-8.427043013E-1,9.179543853E-3,1.918027243E0
3.534860958E0,-1.688874978E0,-8.475419951E-1,-6.575135529E-2,1.890753650E0
3.544922958E0,-1.780368408E0,-1.114273701E0,6.475908279E-2,2.101311801E0
3.554984958E0,-1.574623600E0,-1.160757823E0,-5.135901868E-2,1.956894467E0
3.565045958E0,-9.785104895E-1,-2.046023641E0,2.451667356E-1,2.281184395E0
3.575107958E0,-1.451439870E0,-1.995390554E0,1.583893776E-2,2.467491040E0
3.585169958E0,-2.164403446E0,-1.097997464E0,-4.826993465E-2,2.427461780E0
3.595231958E0,-2.390662479E0,-8.127594674E-1,1.834856272E-2,2.525110237E0
3.605293958E0,-1.938307404E0,-1.008028404E0,2.715446949E-2,2.184924305E0
3.615355958E0,-1.308335845E0,-1.073380248E0,4.045162261E-2,1.692785920E0
3.625417958E0,-7.375764070E-1,-1.126568568E0,2.471384168E-2,1.346768899E0
3.635479958E0,-7.903348106E-1,-1.473757961E0,5.641627550E-2,1.673252652E0
3.645541958E0,-1.129778982E0,-2.004695667E0,6.983855903E-2,2.302190846E0
3.655603958E0,-1.220235993E0,-1.316715197E0,1.582256556E-3,1.795192828E0
3.665664958E0,-1.270260384E0,-1.067905061E0,-1.455506462E-1,1.665883446E0
3.675726958E0,-9.869574503E-1,-1.337006936E0,1.154655522E-1,1.665834580E0
3.685788958E0,-1.059642507E0,-1.196783395E0,4.344013453E-2,1.599068411E0
3.695850958E0,-1.429601396E0,-1.478424624E0,-1.105065286E-2,2.056604395E0
3.705912958E0,-2.141281655E0,-1.547289037E0,1.152737635E-1,2.644329504E0
3.715974958E0,-1.900069683E0,-1.739113963E0,8.225278258E-3,2.575820225E0
3.726036833E0,-1.054605642E0,-1.714432865E0,-4.774660885E-2,2.013393367E0
3.736098833E0,-1.603562494E0,-1.998222799E0,1.784324634E-1,2.568296161E0
3.746160833E0,-1.858501827E0,-1.959933623E0,3.559843361E-2,2.701228627E0
3.756221833E0,-1.762273614E0,-1.815630773E0,7.423624992E-3,2.530252656E0
3.766283833E0,-1.505261005E0,-1.940835886E0,1.091721940E-1,2.458571373E0
3.776345833E0,-1.558273177E0,-2.015754506E0,6.640682817E-3,2.547847253E0
3.786407833E0,-7.388185018E-1,-1.779255244E0,5.096316218E-2,1.927225790E0
3.796469833E0,-6.943472108E-1,-1.921505576E0,1.431573808E-2,2.043160950E0
3.806531833E0,-7.235183850E-1,-2.331439247E0,6.341890097E-2,2.441947947E0
3.816593833E0,-2.105781162E-1,-2.481580250E0,5.560877502E-2,2.491119430E0
3.826655833E0,-3.096928434E-1,-2.106297179E0,1.707182318E-1,2.135776715E0
3.836717833E0,-3.320997393E-1,-2.018490126E0,-8.634349465E-2,2.047449102E0
3.846778833E0,3.122180732E-1,-1.865171892E0,7.647047102E-2,1.892668499E0
3.856840833E0,1.883872201E-1,-1.754588473E0,2.903551877E-2,1.764911758E0
3.866902833E0,1.848512078E-1,-1.768520780E0,4.826291800E-3,1.778161694E0
3.876964833E0,1.119557976E0,-1.551761279E0,8.861981571E-2,1.915522540E0
3.887026833E0,4.568821353E-1,-1.659935208E0,3.291806996E-2,1.721978449E0
3.897088833E0,-1.031314063E0,-1.631042361E0,7.476249933E-3,1.929757439E0
3.907150833E0,3.337863321E-1,-1.233391058E0,4.345065951E-3,1.277765901E0
3.917212833E0,6.818615782E-1,-1.554443836E0,9.863083363E-2,1.700282004E0
3.927274833E0,8.996931653E-1,-1.627131889E0,-3.972130537E-2,1.859726797E0
3.937336833E0,1.132830644E0,-1.487400100E0,6.263478935E-2,1.870718429E0
3.947397833E0,5.075023948E-1,-1.451101462E0,6.806159019E-2,1.538793850E0
3.957459833E0,5.208256411E-1,-1.306044467E0,6.193312347E-2,1.407425739E0
3.967521833E0,5.818037681E-1,-1.196460190E0,1.409003556E-2,1.330492819E0
3.977583833E0,7.792312405E-1,-1.074370620E0,5.583330810E-2,1.328379055E0
3.987645833E0,1.069495723E0,-1.235766197E0,1.792113125E-2,1.634399083E0
3.997707833E0,9.965052956E-1,-1.118524115E0,8.104123950E-2,1.500228877E0
4.007769833E0,1.127069163E0,-4.705628657E-1,-6.014504492E-2,1.222837575E0
4.017831833E0,5.504209211E-1,-3.347150527E-1,8.046411932E-2,6.492086193E-1
4.027893833E0,-1.627169933E-1,-6.364472044E-1,2.422735333E-2,6.573650648E-1
4.037954833E0,-4.845640236E-1,-7.805475949E-1,6.374283671E-2,9.209343028E-1
4.048016833E0,-3.484275408E-1,-9.957072969E-1,-3.864483297E-2,1.055617447E0
4.058078833E0,1.313117350E-1,-8.862235925E-1,5.834527194E-2,8.977968581E-1
4.068140833E0,5.852591436E-1,-4.998864330E-1,1.503260672E-2,7.698315987E-1
4.078202833E0,8.058980522E-1,-8.397085534E-1,5.468842328E-2,1.165149325E0
4.088264833E0,6.640752983E-1,-1.345291271E0,5.093217194E-2,1.501132470E0
4.098326833E0,2.908787693E-1,-1.408043589E0,6.255994499E-2,1.439135488E0
4.108388833E0,6.476004758E-1,-1.390317901E0,4.974460244E-2,1.534550347E0
4.118450833E0,9.095603418E-1,-1.329811644E0,6.693483174E-2,1.612507146E0
4.128511833E0,4.735323011E-1,-1.284279961E0,3.425532818E-2,1.369226528E0
4.138573833E0,1.646671493E-1,-6.541002408E-1,-1.588513076E-2,6.746960296E-1
4.148635833E0,7.548489542E-2,-3.653146651E-1,1.576935589E-2,3.733650312E-1
4.158697833E0,-2.499413892E-1,-1.028244348E0,7.369830608E-2,1.060749064E0
4.168759833E0,5.158241156E-1,-8.533022334E-1,-1.647219121E-2,9.972314440E-1
4.178821833E0,1.570957542E0,-1.441270684E0,3.105105400E-2,2.132166258E0
4.188883833E0,1.887146460E0,-1.648365614E0,1.156971020E-1,2.508349413E0
4.198945833E0,1.976618507E0,-1.569876831E0,-4.277413666E-2,2.524552161E0
4.209007833E0,1.873041367E0,-1.444646867E0,8.888644874E-2,2.367105687E0
4.219069833E0,1.010115421E0,-1.197446104E0,-3.771044791E-2,1.567045760E0
4.229130833E0,5.234053961E-1,-1.198203976E0,6.822004974E-2,1.309312779E0
4.239192833E0,-7.634256318E-2,-1.470200661E0,8.659726381E-3,1.472206902E0
4.249254833E0,3.684874008E-1,-1.043101903E0,8.508985162E-2,1.109542621E0
4.259316833E0,1.478080807E0,-1.064824236E0,7.431869566E-2,1.823210574E0
4.269378833E0,1.720817440E0,-1.174000889E0,-7.662425280E-2,2.084553196E0
4.279440833E0,1.952950878E0,-9.237350889E-1,8.987579763E-2,2.162263006E0
4.289502833E0,1.611084060E0,-1.137152101E0,-8.656802773E-3,1.971999414E0
4.299564833E0,8.670679678E-1,-9.443363645E-1,9.378992379E-2,1.285447230E0
4.309626833E0,6.526856531E-1,-1.001614520E0,-1.275394678E-2,1.195572194E0
4.319687833E0,8.265781190E-1,-1.640238862E0,7.706103981E-2,1.838356144E0
4.329749833E0,1.188436860E0,-8.354003249E-1,6.608698547E-2,1.454181338E0
4.339811833E0,1.660899706E0,-6.543700898E-1,-4.126321614E-2,1.785634537E0
4.349873833E0,1.732603380E0,-6.383560279E-1,-2.964538336E-4,1.846459580E0
4.359935833E0,1.614807567E0,-2.931584159E-1,-5.076435685E-2,1.641987318E0
4.369997833E0,9.558018773E-1,-7.463485461E-1,1.110883266E-1,1.217757774E0
4.380059833E0,5.809123966E-1,-9.947923538E-1,1.989632070E-2,1.152157499E0
4.390121833E0,4.561191467E-1,-1.458634138E0,2.807716012E-2,1.528543931E0
4.400183833E0,8.992084312E-1,-1.309252980E0,7.175527632E-2,1.589927039E0
4.410245833E0,1.297169271E0,-1.166850621E0,7.843805909E-2,1.746522550E0
4.420306833E0,1.322995399E0,-5.782630232E-1,-3.331158757E-2,1.444234957E0
4.430368833E0,1.047807743E0,-2.145580052E-1,1.869354844E-3,1.069551166E0
4.440430833E0,3.940639626E-1,-5.085214914E-1,1.047879517E-2,6.434207947E-1
4.450492833E0,2.436940413E-1,-2.144327835E-1,3.515404522E-2,3.265026972E-1
4.460554833E0,4.103859900E-1,-6.804984460E-1,-2.249482334E-2,7.949847878E-1
4.470616833E0,1.109563988E0,-6.135273615E-1,3.067741692E-2,1.268262264E0
4.480678833E0,1.784735693E0,-1.027430634E0,-3.136095643E-2,2.059582170E0
4.490740833E0,2.424157961E0,-6.630966206E-1,1.329300159E-1,2.516725916E0
4.500802833E0,2.001189530E0,-6.368612603E-1,-7.339425087E-2,2.101365869E0
4.510863833E0,1.392124545E0,-5.134046108E-1,6.345456898E-2,1.485133504E0
4.520925833E0,5.773182959E-1,-5.386410474E-1,2.526464939E-2,7.899803132E-1
4.530987833E0,-2.982300715E-1,-4.903600761E-1,-5.519888520E-2,5.765770519E-1
4.541049833E0,-3.510393824E-1,1.094189282E-1,7.901342511E-3,3.677819749E-1
4.551111833E0,-7.259408864E-1,-1.017982484E0,3.885533273E-2,1.250914963E0
4.561173833E0,-4.035985786E-3,2.051299182E-1,1.186283112E-2,2.055122850E-1
4.571235833E0,1.513021137E0,-7.726985849E-3,9.253043354E-2,1.515867589E0
4.581297833E0,1.417570604E0,-1.474582564E0,6.545957923E-2,2.046505586E0
4.591359833E0,2.064907224E0,2.349351132E-1,1.149387181E-2,2.078260922E0
4.601420833E0,9.372531936E-1,-1.139944220E0,1.326206982E-2,1.475836121E0
4.611482833E0,3.055066025E-2,-6.849684962E-1,4.005985916E-2,6.868187359E-1
4.621544833E0,-3.212931711E-1,3.728549420E-1,5.120406747E-3,4.922157333E-1
4.631606833E0,-1.352223145E0,-7.641428659E-1,-4.104803860E-2,1.553739584E0
4.641668833E0,-9.466940349E-1,-6.964340090E-1,6.535140574E-2,1.177081446E0
4.651730833E0,1.537021764E0,3.178650582E-1,1.250836372E-2,1.569595667E0
4.661792833E0,2.235567715E0,-1.310245691E0,3.908571303E-2,2.591531299E0
4.671854833E0,2.246819950E0,-1.347151562E0,4.274723947E-2,2.620084836E0
4.681916833E0,2.498710838E0,-2.792489497E-1,5.589938164E-2,2.514887784E0
4.691977833E0,1.780424249E0,-7.019198667E-1,2.609319985E-2,1.913970444E0
4.702039833E0,6.156747515E-1,-7.513434570E-1,-2.305030882E-2,9.716499919E-1
4.712101833E0,4.667435010E-1,2.901762629E-1,-4.837459981E-2,5.517171931E-1
4.722164083E0,5.850899764E-1,-6.449176271E-1,8.586636186E-2,8.749983190E-1
4.732226083E0,1.524728140E0,-5.763815354E-1,-3.463832080E-2,1.630402216E0
4.742288083E0,2.290073120E0,-3.048447525E-1,1.109766448E-1,2.312937750E0
4.752350083E0,2.228637595E0,-3.306870885E-1,2.547281027E-2,2.253181826E0
4.762412083E0,2.364733147E0,1.500346475E-1,-6.465675652E-2,2.370369960E0
4.772474083E0,2.505495070E0,-4.082429489E-1,5.031295180E-2,2.539035101E0
4.782535083E0,2.901934244E0,-4.522301453E-2,-2.617856920E-2,2.902404658E0
4.792597083E0,3.112609132E0,3.493235352E-2,-8.876073360E-4,3.112805273E0
4.802659083E0,3.074791388E0,1.518303365E-1,2.784970343E-2,3.078663693E0
4.812721083E0,2.839956097E0,4.582191742E-1,-2.890804946E-2,2.876830047E0
4.822783083E0,2.890294192E0,4.648488204E-1,6.596127033E-2,2.928179611E0
4.832845083E0,3.336030073E0,6.972202402E-1,-5.322369576E-2,3.408525410E0
4.842907083E0,4.009651828E0,5.518948946E-1,5.227001488E-2,4.047792967E0
4.852969083E0,4.275383805E0,8.350637446E-1,-6.825045526E-2,4.356707044E0
4.863031083E0,4.106874359E0,6.409697333E-1,-4.998492301E-2,4.156892793E0
4.873093083E0,3.731992114E0,5.750262239E-1,6.014446020E-3,3.776037139E0
4.883154083E0,3.412408742E0,9.149630959E-1,2.009395659E-2,3.533000801E0
4.893216083E0,3.452302833E0,6.879881445E-1,-8.887650847E-2,3.521309639E0
4.903278083E0,3.564090779E0,7.580253627E-1,5.379146039E-2,3.644206231E0
4.913340083E0,3.766829533E0,9.037467476E-1,-2.809879482E-2,3.873829172E0
4.923402083E0,3.543372047E0,9.257318399E-1,-1.072086990E-2,3.662318916E0
4.933464083E0,2.738414520E0,1.310117784E0,1.924611032E-2,3.035736007E0
4.943526083E0,2.145098863E0,1.291378334E0,-5.692966104E-2,2.504465636E0
4.953588083E0,2.332930579E0,1.051352105E0,-4.657131851E-2,2.559311475E0
4.963650083E0,2.744966910E0,1.204401148E0,4.864123285E-2,2.997964548E0
4.973711083E0,2.533589771E0,1.161857318E0,-3.891672850E-2,2.787562388E0
4.983773083E0,2.795377218E0,1.231444082E0,-5.091755390E-3,3.054605415E0
4.993835083E0,2.706222674E0,1.478018681E0,2.277490497E-2,3.083617855E0
5.003897083E0,2.219430276E0,1.483866042E0,-1.298666596E-2,2.669812323E0
5.013959083E0,1.564529552E0,1.531500531E0,-7.913212359E-2,2.190778055E0
5.024021083E0,1.247447472E0,1.633630923E0,2.055881023E-2,2.055552931E0
5.034083083E0,7.576705829E-1,1.586646791E0,-7.267562807E-2,1.759771150E0
5.044145083E0,8.827802403E-1,1.516908951E0,-4.436867237E-2,1.755642986E0
5.054207083E0,1.530817722E0,1.390551790E0,1.488993466E-2,2.068153497E0
5.064268083E0,2.134176703E0,1.243539340E0,-2.090087235E-2,2.470128971E0
5.074330083E0,1.674742696E0,1.565141463E0,-8.299011648E-2,2.293756364E0
5.084392083E0,1.156823816E0,1.576723189E0,3.467925131E-2,1.955888547E0
5.094454083E0,7.944589249E-1,1.542540074E0,-2.400106609E-2,1.735272577E0
5.104516083E0,5.002302492E-1,1.376307534E0,-9.556747735E-2,1.467510093E0
5.114578083E0,-2.827894570E-1,1.432647357E0,-4.689525425E-2,1.461043289E0
5.124640083E0,-5.367904767E-1,1.403467558E0,-3.715788603E-2,1.503078811E0
5.134702083E0,-1.824488610E-1,1.236966923E0,-5.932526529E-2,1.251756463E0
5.144764083E0,-5.597512866E-1,1.520587142E0,4.745600224E-3,1.620348505E0
5.154825083E0,-7.502215956E-1,1.800948561E0,1.345035017E-2,1.951007194E0
5.164887083E0,-6.621855513E-1,1.706329940E0,1.254368091E-1,1.834607850E0
5.174949083E0,-9.348773968E-1,1.244597101E0,-2.372326487E-1,1.574578363E0
5.185011083E0,1.530119857E-1,1.103109393E0,-1.492911100E-2,1.113771017E0
5.195073083E0,1.129571990E0,9.637901971E-1,3.805952668E-2,1.485352804E0
5.205135083E0,8.433952229E-1,1.054821916E0,-3.705439031E-2,1.351050630E0
5.215197083E0,1.226267834E-1,1.336141402E0,1.186347431E-1,1.346991231E0
5.225259083E0,-4.931800786E-1,1.060031274E0,-2.250271708E-1,1.190600739E0
5.235321083E0,-1.341859832E0,1.221111540E0,1.201655442E-1,1.818279671E0
5.245382083E0,-2.475139542E0,1.647631350E0,-1.688716811E-1,2.978174351E0
5.255444083E0,-2.384598624E0,1.512634490E0,5.702146232E-2,2.824469002E0
5.265506083E0,-1.712293808E0,7.223559585E-1,-9.803617179E-2,1.861010292E0
5.275568083E0,-6.728148392E-1,6.106007205E-1,-9.399399161E-2,9.134264711E-1
5.285630083E0,4.223827224E-1,7.848713916E-1,-3.412435055E-3,8.913147088E-1
5.295692083E0,-3.145183678E-1,8.274929890E-1,6.786804736E-2,8.878471278E-1
5.305754083E0,-1.120551637E0,1.217519961E0,2.760002732E-2,1.654917698E0
5.315816083E0,-1.992261563E0,1.522967689E0,1.519925237E-2,2.507741561E0
5.325878083E0,-2.869196561E0,1.380289049E0,-5.976497591E-2,3.184502884E0
5.335939083E0,-2.696429757E0,1.113382073E0,-7.490867972E-3,2.917260563E0
5.346001083E0,-1.289441152E0,7.590434361E-1,-9.341102421E-2,1.499176788E0
5.356063083E0,-1.124444603E-1,3.838310429E-1,2.891915917E-2,4.010066632E-1
5.366125083E0,-2.346108303E-1,6.724347702E-1,-8.961091876E-2,7.178028132E-1
5.376187083E0,-7.097533815E-1,4.401183142E-1,1.625946951E-1,8.508178583E-1
5.386249083E0,-1.762983613E0,2.768256625E-1,6.285815299E-2,1.785691690E0
5.396311083E0,-2.802740616E0,7.061178021E-1,2.631773293E-2,2.890441132E0
5.406373083E0,-2.950223767E0,9.199570566E-1,4.366934538E-2,3.090638813E0
5.416435083E0,-2.914129490E0,6.336191985E-1,-1.102182609E-1,2.984254017E0
5.426496083E0,-2.320928146E0,3.790317214E-1,4.785244346E-2,2.352161211E0
5.436558083E0,-1.522721960E0,3.232115695E-1,-4.751798272E-2,1.557371454E0
5.446620083E0,-1.140711740E0,2.235007186E-1,6.822531223E-3,1.162420919E0
5.456682083E0,-1.375283833E0,-3.721036479E-2,6.401005447E-2,1.377275397E0
5.466744083E0,-1.692006162E0,-2.010163289E-1,1.012386918E-2,1.703935125E0
5.476806083E0,-2.069339121E0,-2.013845573E-1,-6.496256590E-4,2.079115331E0
5.486868083E0,-2.635578076E0,-2.492770724E-1,1.881400108E-2,2.647407188E0
5.496930083E0,-2.719246177E0,-1.233926773E-1,-6.216058016E-2,2.722754022E0
5.506992083E0,-2.278974520E0,-3.371502718E-1,3.259530365E-2,2.304009033E0
5.517053083E0,-2.264333531E0,-4.574357935E-1,1.194995463E-2,2.310107496E0
5.527115083E0,-2.228111784E0,-4.643572889E-1,5.461767197E-2,2.276640706E0
5.537177083E0,-1.692545129E0,-9.712804439E-2,-1.137768763E-1,1.699143328E0
5.547239083E0,-1.775040425E0,-1.645913913E-1,1.011708641E-1,1.785523559E0
5.557301083E0,-1.944663620E0,-2.423366650E-1,-9.956287980E-2,1.962232509E0
5.567363083E0,-1.770873992E0,-8.272282563E-2,2.572540998E-2,1.772991697E0
5.577425083E0,-1.744769828E0,-6.986074191E-2,-1.917594373E-2,1.746273173E0
5.587487083E0,-1.836765095E0,-6.945328234E-2,1.390473729E-1,1.843329581E0
5.597549083E0,-1.961598033E0,-1.340167392E-1,-2.202125734E-1,1.978464280E0
5.607610083E0,-2.164918731E0,-1.089072238E-1,1.565510130E-1,2.173302123E0
5.617672083E0,-1.804126084E0,4.808223903E-2,-4.013938129E-2,1.805213006E0
5.627734083E0,-9.376097276E-1,2.480607054E-1,3.081190288E-2,9.703584329E-1
5.637796083E0,-6.826594307E-1,1.112962865E-1,1.360530138E-2,6.918062344E-1
5.647858083E0,-9.859539219E-1,-2.901955404E-1,1.300069928E-2,1.027855829E0
5.657920083E0,-1.073713320E0,-1.737153135E-1,-5.376514792E-2,1.089003211E0
5.667982083E0,-1.003523270E0,-3.829804557E-1,2.975706518E-2,1.074531743E0
5.678044083E0,-8.314237066E-1,-6.028648907E-1,2.975706518E-2,1.027422474E0
5.688106083E0,-4.968585254E-1,-5.458714219E-1,1.253993869E-2,7.382420021E-1
5.698167083E0,-7.008647184E-2,-1.183208207E-1,1.837838352E-2,1.387432706E-1
5.708229083E0,4.244870257E-2,5.616619740E-2,1.238908052E-2,7.148442765E-2
5.718291083E0,1.506905360E-2,-9.384050220E-4,9.095928669E-3,1.762648288E-2
5.728352583E0,3.409230507E-3,1.715695499E-2,-1.981621385E-3,1.760428301E-2
5.738414583E0,7.952459967E-3,1.297773069E-2,1.208853364E-2,1.943696887E-2
5.748476583E0,9.917266038E-4,2.021528631E-2,-1.665403962E-2,2.621065352E-2
5.758538583E0,3.322803634E-3,2.049118353E-2,6.993269920E-3,2.190514667E-2
5.768600583E0,7.539112070E-3,2.893189514E-2,7.889648080E-3,3.092150245E-2
5.778662583E0,-1.229099577E-2,2.684153382E-2,1.746680260E-2,3.430197819E-2
5.788723583E0,3.231111984E-4,3.693448585E-2,2.120843589E-2,4.259176444E-2
5.798785583E0,1.854873621E-2,1.921453536E-2,6.091044545E-3,2.739260498E-2
5.808847583E0,1.961703849E-2,2.357326917E-2,9.381857514E-3,3.207095991E-2
5.818909583E0,1.528245642E-2,2.866853289E-2,9.830338955E-3,3.394221290E-2
5.828971583E0,-3.803586373E-3,2.245328983E-2,8.334621191E-3,2.425043101E-2
5.839033583E0,1.033995121E-2,1.048869889E-1,1.327785730E-2,1.062285109E-1
5.849095583E0,2.604966550E-2,1.078934262E-1,-1.171782017E-2,1.116104108E-1
5.859157583E0,2.063452026E-2,5.625719469E-2,-1.456190586E-2,6.166607238E-2
5.869219583E0,-3.328384984E-2,-1.246396326E-1,1.328078091E-2,1.296889811E-1
5.879280583E0,-7.080635545E-3,-7.546979316E-2,2.354673743E-3,7.583778456E-2
5.889342583E0,1.073334548E-2,2.543131331E-2,1.612662077E-2,3.196911477E-2
5.899404583E0,2.209738169E-3,1.527829941E-2,-9.469565749E-3,1.811027474E-2
5.909466583E0,1.605077370E-2,3.583943026E-2,7.444674969E-3,3.996892897E-2
5.919528583E0,1.905182516E-2,1.663403118E-2,2.353504300E-3,2.540082711E-2
5.929590583E0,-1.760392437E-2,2.063018281E-2,2.375665247E-2,3.605386433E-2
5.939652583E0,-2.168855625E-3,3.239447007E-2,8.638676405E-3,3.359661227E-2
5.949714583E0,1.465024450E-4,2.594857262E-2,2.375899136E-2,3.518294409E-2
5.959776583E0,1.132804386E-3,2.653362310E-2,1.492969573E-2,3.046657537E-2
5.969837583E0,3.612690771E-3,1.947451718E-2,1.013848722E-2,2.225078150E-2
5.979899583E0,9.316606242E-3,2.471517557E-2,7.893156409E-3,2.756702693E-2
5.989961583E0,9.610833109E-3,2.934702918E-2,-1.876956224E-4,3.088124778E-2
6.000023583E0,3.119443869E-2,2.060842020E-2,1.717970431E-2,4.114537919E-2
6.010085583E0,2.300867710E-2,1.948299564E-2,1.059515476E-2,3.195690294E-2
6.020147583E0,2.356247695E-2,2.478638370E-2,-1.677566171E-3,3.423987975E-2
6.030209583E0,-8.362875120E-3,1.600622294E-2,8.950332999E-3,2.015552813E-2
6.040271583E0,1.485400169E-2,1.367844639E-2,-2.689719200E-5,2.019262205E-2
6.050333583E0,3.344744397E-4,1.397513777E-2,7.313112617E-3,1.577650040E-2
6.060394583E0,-1.898458446E-3,2.235218782E-2,-4.209410548E-3,2.282418853E-2
6.070456583E0,3.626404318E-3,3.690069990E-2,5.522695184E-3,3.748749957E-2
6.080518583E0,-1.306624291E-4,2.778236909E-2,1.719900012E-2,3.267541446E-2
6.090580583E0,-2.052692464E-4,1.539544472E-2,8.821694255E-3,1.774497516E-2
6.100642583E0,1.243602955E-2,1.108173447E-2,-4.347989559E-3,1.721524566E-2
6.110704583E0,-1.580737650E-3,1.311358709E-2,5.083569288E-3,1.415300585E-2
6.120766583E0,-1.423718896E-2,4.041756257E-2,1.272003293E-2,4.469984510E-2
6.130828583E0,8.678416915E-3,1.628749229E-2,1.473498344E-4,1.845586728E-2
6.140890583E0,1.699278299E-2,1.271665251E-2,4.340388179E-3,2.166349220E-2
6.150951583E0,1.163094562E-2,1.138233617E-2,2.546462417E-3,1.647182271E-2
6.161013583E0,6.538600938E-3,1.436929492E-2,7.784982920E-3,1.760215606E-2
6.171075583E0,1.143908842E-2,-6.414761022E-4,1.137809694E-2,1.614699122E-2
6.181137583E0,3.388100816E-2,1.771001022E-2,1.167864382E-2,3.997446557E-2
6.191199583E0,4.017192470E-3,3.110775372E-2,7.525366545E-4,3.137509344E-2
6.201261583E0,1.677490796E-3,2.628206491E-2,7.491452694E-3,2.738033555E-2
6.211323583E0,1.613968564E-4,3.017875906E-2,5.249630213E-3,3.063237119E-2
6.221385583E0,-2.977034475E-3,2.093977461E-2,9.892319441E-3,2.334940853E-2
6.231447583E0,2.107087558E-3,2.335624611E-2,7.048818469E-3,2.448754565E-2
6.241508583E0,-5.533361784E-4,1.684147943E-2,1.258905530E-2,2.103392316E-2
6.251570583E0,-1.348488985E-3,1.122678196E-2,1.692944348E-2,2.035841625E-2
6.261632583E0,-6.069391575E-3,1.012863832E-2,-4.172573090E-3,1.252346575E-2
6.271694583E0,-6.058035186E-3,8.963781595E-3,1.125238180E-2,1.560978113E-2
6.281756583E0,1.260176157E-2,3.470666014E-2,1.978697777E-2,4.189130150E-2
