"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.283558292E0,1.573660052E-1,-9.004817355E-1,5.474923432E-2,9.157668340E-1
6.293619292E0,3.415026833E-1,-9.898241939E-1,-9.525699019E-2,1.051403782E0
6.303680292E0,7.690322345E-1,-1.026588270E0,1.206397533E-2,1.282746894E0
6.313741292E0,4.758701641E-1,-1.085088493E0,6.683016658E-2,1.186733214E0
6.323803292E0,4.146629725E-1,-1.008357017E0,8.163297772E-3,1.090319171E0
6.333864292E0,5.355215944E-1,-1.013273648E0,6.027894616E-2,1.147667380E0
6.343925292E0,2.110102254E-1,-7.849026011E-1,1.508230805E-2,8.129113632E-1
6.353986292E0,2.307064983E-1,-5.099065141E-1,1.182546741E-1,5.720264936E-1
6.364048292E0,1.863531565E-1,-6.329250609E-1,-3.667549074E-2,6.608076296E-1
6.374109292E0,-1.068029936E-1,-8.090241198E-1,-9.459508538E-2,8.215078430E-1
6.384170292E0,6.406584970E-2,-8.931659916E-1,7.874152958E-2,8.989160974E-1
6.394231292E0,1.672168277E-1,-8.394112956E-1,2.408643544E-2,8.562435092E-1
6.404293292E0,2.491366296E-1,-7.105942842E-1,1.451629758E-2,7.531427620E-1
6.414354292E0,-9.188448980E-2,-9.690760801E-1,-1.575473785E-2,9.735499064E-1
6.424415292E0,-2.896070912E-1,-7.797316159E-1,2.343330145E-2,8.321074328E-1
6.434476292E0,-4.859857558E-2,-5.939240229E-1,-3.421439767E-2,5.968904351E-1
6.444538292E0,-4.823009593E-2,-9.513818939E-1,1.451354939E-1,9.635963687E-1
6.454599292E0,3.037849629E-1,-1.587815650E0,2.540030479E-2,1.616814466E0
6.464660292E0,-2.147175429E-1,-5.258664161E-1,-1.054627204E-1,5.777209501E-1
6.474721292E0,1.058828520E-1,1.443947978E-1,6.937487483E-2,1.920258036E-1
6.484783292E0,1.056192065E-1,-5.018595759E-2,6.055610418E-2,1.316855682E-1
6.494844292E0,6.448367437E-2,4.863622617E-3,-1.336615026E-2,6.603372667E-2
6.504905292E0,7.618354633E-2,-1.363691289E-2,4.144564927E-2,8.779316583E-2
6.514966292E0,6.935017948E-2,8.900759574E-3,-2.799354494E-2,7.531473609E-2
6.525028292E0,8.436181845E-2,-7.730421089E-3,-2.680363655E-3,8.475765554E-2
6.535089292E0,7.580311186E-2,-3.194754180E-3,8.110672832E-3,7.630269481E-2
6.545150292E0,5.925577478E-2,1.925177481E-3,-2.332337379E-2,6.370975529E-2
6.555211292E0,7.388612048E-2,1.058154171E-2,-1.658679664E-2,7.646077195E-2
6.565273292E0,5.529791328E-2,9.007526077E-3,1.843919456E-2,5.898303684E-2
6.575334292E0,7.317675729E-2,-1.024521718E-2,4.747939110E-4,7.389200032E-2
6.585395292E0,8.013447340E-2,-1.454580775E-2,-1.764280379E-2,8.333296392E-2
6.595456292E0,8.947793115E-2,-1.361849416E-2,3.310050309E-2,9.637119305E-2
6.605518292E0,7.400252118E-2,1.250134706E-3,1.319073379E-2,7.517932852E-2
6.615579292E0,7.017724986E-2,-6.253779866E-4,-1.405144393E-2,7.157290390E-2
6.625640292E0,8.136829985E-2,-1.478614658E-2,1.513844132E-2,8.407498295E-2
6.635701292E0,8.191496884E-2,1.089539101E-2,-5.815055966E-3,8.284072996E-2
6.645763292E0,6.301497714E-2,8.099289034E-3,-7.165178061E-3,6.393610563E-2
6.655824292E0,7.199698560E-2,-1.213571336E-3,1.842750013E-2,7.432773003E-2
6.665885292E0,7.466475033E-2,7.440947369E-4,5.701619983E-3,7.488582703E-2
6.675946292E0,6.404328310E-2,-2.999731265E-3,-1.391578853E-2,6.560632339E-2
6.686008292E0,5.134371086E-2,2.475930378E-3,-5.687001944E-3,5.171700752E-2
6.696069292E0,7.838843085E-2,4.733905792E-3,-7.485020757E-3,7.888714401E-2
6.706130292E0,6.707509639E-2,9.301823750E-4,-1.453033090E-2,6.863719335E-2
6.716191292E0,6.103006213E-2,6.686144918E-3,1.271477044E-2,6.269799362E-2
6.726253292E0,6.520759621E-2,-1.099751629E-2,6.130805612E-3,6.641206777E-2
6.736314292E0,4.835117441E-2,-4.565615617E-3,-4.052120447E-3,4.873500377E-2
6.746375292E0,7.525973650E-2,-7.358976714E-3,3.726430535E-3,7.571042703E-2
6.756436292E0,7.109354510E-2,-5.616524722E-3,1.913852155E-2,7.383847582E-2
6.766498292E0,6.066170581E-2,-4.800929502E-3,1.509517193E-2,6.269573902E-2
6.776559292E0,6.421368375E-2,-8.811717443E-3,6.411471963E-3,6.513179345E-2
6.786620292E0,5.878714786E-2,-1.225238359E-2,9.254972935E-3,6.075939582E-2
6.796681292E0,4.297733654E-2,1.157693882E-2,3.418282270E-3,4.464035867E-2
6.806743292E0,5.993623537E-2,3.294284754E-3,2.496878028E-2,6.501264962E-2
6.816804292E0,6.529145351E-2,-1.258795895E-3,2.962784171E-3,6.537076226E-2
6.826865292E0,7.125514752E-2,-7.283364907E-3,-1.425083399E-2,7.303033426E-2
6.836926292E0,6.143805160E-2,-7.788180616E-3,8.659726381E-4,6.193577197E-2
6.846988292E0,4.994500662E-2,1.272129374E-2,1.134418309E-2,5.277334072E-2
6.857049292E0,5.760569053E-2,2.851668801E-3,5.204606652E-3,5.791058216E-2
6.867110292E0,5.342612362E-2,-3.413001504E-3,8.791288733E-3,5.425206007E-2
6.877172292E0,3.806728338E-2,1.359386276E-3,1.298842013E-2,4.024506246E-2
6.887233292E0,5.477270084E-2,8.565312121E-3,8.500097394E-3,5.608622812E-2
6.897294292E0,4.278209893E-2,3.805642035E-3,1.434322000E-2,4.528265517E-2
6.907355917E0,3.320495583E-2,2.002214547E-3,-3.167436719E-3,3.341572399E-2
6.917417917E0,4.513582250E-2,7.376481816E-3,-1.379182756E-2,4.776891734E-2
6.927478917E0,4.062105482E-2,-5.267975852E-4,3.427637815E-3,4.076881542E-2
6.937539917E0,4.669713871E-2,3.506575227E-3,7.317205667E-3,4.739683884E-2
6.947600917E0,4.665039296E-2,-1.163758541E-2,2.675101161E-3,4.815442580E-2
6.957662917E0,6.488766672E-2,-1.311020667E-2,-1.199146986E-2,6.727616339E-2
6.967723917E0,3.968858837E-2,1.850826479E-3,4.175496697E-3,3.995052413E-2
6.977784917E0,4.566663091E-2,1.210501548E-3,-6.304467916E-3,4.611564602E-2
6.987845917E0,5.764586273E-2,1.226833552E-2,1.405144393E-2,6.058878298E-2
6.997907917E0,4.837459068E-2,-2.827421129E-3,4.324600697E-3,4.864974311E-2
7.007968917E0,3.254142933E-2,9.428635240E-4,1.180903673E-2,3.463072282E-2
7.018029917E0,4.002904707E-2,1.630901735E-2,-1.318722546E-2,4.519083504E-2
7.028090917E0,3.542858570E-2,-3.508530390E-3,-8.401279449E-3,3.657972070E-2
7.038152917E0,3.249316011E-2,2.738433816E-3,1.025601625E-3,3.262447443E-2
7.048213917E0,4.315479954E-2,9.155460633E-3,8.809999824E-3,4.498638994E-2
7.058274917E0,4.170771416E-2,2.554867789E-3,-9.001203775E-3,4.274438489E-2
7.068335917E0,4.221028235E-2,-1.132879760E-2,1.061035752E-2,4.497365093E-2
7.078397917E0,3.609255075E-2,-1.269065067E-2,4.923355579E-3,3.857413983E-2
7.088458917E0,5.132600932E-2,-4.856021237E-3,-5.851893425E-3,5.188626824E-2
7.098519917E0,5.975699537E-2,-1.020302586E-3,-5.548422933E-3,6.002269996E-2
7.108580917E0,3.320494898E-2,4.497678280E-3,-1.590442657E-4,3.350855177E-2
7.118642917E0,3.818414547E-2,7.714414336E-3,8.674344420E-3,3.990971567E-2
7.128703917E0,4.612032002E-2,-3.775364421E-3,1.122197628E-2,4.761585920E-2
7.138764917E0,6.162691666E-2,-1.548324432E-3,6.433691382E-3,6.198117900E-2
7.148825917E0,4.999138235E-2,4.305195250E-3,8.679606915E-3,5.092159259E-2
7.158887917E0,2.449379907E-2,-8.968386278E-3,2.092718482E-3,2.616787374E-2
7.168948917E0,3.397639315E-2,-9.361246079E-3,-1.353045702E-3,3.526838460E-2
7.179009917E0,2.805828458E-2,-2.519437317E-3,8.226447701E-3,2.934773142E-2
7.189070917E0,3.431706198E-2,-1.095494125E-3,8.375551701E-3,3.534134571E-2
7.199132917E0,3.290491144E-2,-1.264314204E-3,-3.598376513E-3,3.312521699E-2
7.209193917E0,2.977356300E-2,-1.008472938E-2,-3.450441957E-3,3.162392086E-2
7.219254917E0,4.343936708E-2,1.565767407E-2,1.122080684E-2,4.751892124E-2
7.229316917E0,4.450576674E-2,5.834808592E-3,9.125164747E-3,4.580476936E-2
7.239377917E0,3.243287212E-2,9.420047142E-4,-3.148725629E-3,3.259897298E-2
7.249438917E0,3.648009095E-2,9.684633650E-4,-1.207450032E-3,3.651291405E-2
7.259499917E0,3.808770980E-2,2.884705570E-3,1.136230946E-2,3.985093776E-2
7.269561917E0,3.503974586E-2,2.428019755E-3,-1.663006604E-2,3.886178285E-2
7.279622917E0,1.877103318E-2,1.987450328E-3,-2.859288454E-3,1.909128534E-2
7.289683917E0,2.002577943E-2,1.327866130E-4,-4.206486940E-3,2.046323548E-2
7.299744917E0,4.409641139E-2,9.164286274E-3,5.888146162E-4,4.504247266E-2
7.309806917E0,4.158560329E-2,5.205483735E-4,8.825202584E-3,4.251491000E-2
7.319867917E0,2.803620905E-2,-9.445994161E-3,-3.596037626E-3,2.980247155E-2
7.329928917E0,3.560261803E-2,-4.319155477E-3,-3.596037626E-3,3.604348764E-2
7.339989917E0,2.659135978E-2,-8.233610541E-5,-2.993774414E-4,2.659317245E-2
7.350051917E0,2.659439759E-2,4.637572914E-5,-2.952843904E-4,2.659607728E-2
7.360112917E0,3.362787626E-2,-8.099745847E-3,8.989509344E-3,3.573865166E-2
7.370173917E0,2.632159072E-2,-1.223443994E-2,-1.106702507E-2,3.106423510E-2
7.380234917E0,3.662002213E-2,2.848324925E-4,1.228909314E-2,3.862808513E-2
7.390296917E0,2.968187364E-2,-3.766447417E-3,1.768139541E-2,3.475387018E-2
7.400357917E0,4.393712958E-2,-9.109541718E-3,-6.418488622E-3,4.532827046E-2
7.410418917E0,3.658375341E-2,7.182335984E-3,-5.073044300E-3,3.762569258E-2
7.420479917E0,3.817824800E-2,6.648978554E-3,2.411391735E-3,3.882785529E-2
7.430541917E0,2.754678568E-2,9.636375848E-3,5.553685427E-3,2.970738229E-2
7.440602917E0,3.401724600E-2,5.574771948E-4,-7.768610716E-3,3.489749445E-2
7.450663917E0,3.884335508E-2,-1.786689833E-3,5.104619265E-3,3.921805237E-2
7.460724917E0,2.674031532E-2,8.675806224E-4,3.610070944E-3,2.699684744E-2
7.470786917E0,3.405388475E-2,-6.865051445E-3,4.807580709E-3,3.507005603E-2
7.480847917E0,4.873018362E-2,2.445561402E-3,-8.666743040E-3,4.955526209E-2
7.490908917E0,3.735430222E-2,2.627245355E-3,5.855986476E-3,3.790170036E-2
7.500969917E0,2.758172965E-2,1.508042598E-2,-1.925488114E-3,3.149410362E-2
7.511031917E0,2.514387241E-2,7.905563470E-3,-1.045189798E-2,2.835409009E-2
7.521092917E0,3.893998032E-2,2.182016429E-3,5.568303466E-3,3.939656414E-2
7.531153917E0,2.910089795E-2,7.631913777E-3,-4.610529542E-3,3.043625062E-2
7.541215917E0,2.487223727E-2,6.292334944E-4,-9.400568604E-3,2.659689477E-2
7.551276917E0,1.778681203E-2,-3.770942464E-3,-5.209869146E-3,1.891384217E-2
7.561337917E0,2.079477965E-2,-7.977794856E-5,-3.260407448E-3,2.104897817E-2
7.571398917E0,2.099987987E-2,8.475520816E-3,7.858657837E-4,2.265936876E-2
7.581460917E0,1.359440409E-2,-8.608599789E-3,1.127109289E-2,1.964569540E-2
7.591521917E0,4.055957226E-2,-6.895292513E-3,7.234759927E-3,4.177278674E-2
7.601582917E0,4.846571588E-2,-1.514872877E-2,-4.292441010E-3,5.095914686E-2
7.611643917E0,2.772907720E-2,-1.136674969E-2,-1.301590204E-3,2.999664744E-2
7.621705917E0,2.060220754E-2,2.484354023E-3,-9.998738766E-4,2.077553172E-2
7.631766917E0,1.378815249E-2,7.673301101E-3,-1.447185874E-3,1.584572642E-2
7.641827917E0,1.254761773E-2,4.454006888E-3,1.550096869E-3,1.340461444E-2
7.651888917E0,2.242209859E-2,-6.705367640E-3,-8.328189254E-3,2.484091779E-2
7.661950917E0,3.050959041E-2,-7.056675665E-3,4.853188992E-5,3.131507838E-2
7.672011917E0,3.349780997E-2,-1.262934627E-2,2.734742761E-3,3.590379476E-2
7.682072917E0,1.962501903E-2,5.399611294E-3,1.156053007E-2,2.340818296E-2
7.692133917E0,2.383202674E-2,1.887755301E-2,3.595803738E-2,4.708829959E-2
7.702195917E0,1.325919646E-2,6.869583037E-3,-1.493437350E-2,2.111949274E-2
7.712256917E0,2.906341638E-2,-2.858612370E-3,-3.439332247E-2,4.511933584E-2
7.722317917E0,2.423678654E-2,8.413284514E-3,1.994543731E-2,3.249654824E-2
7.732378917E0,5.678299642E-3,9.577044882E-3,-1.283405364E-2,1.699046227E-2
7.742440917E0,1.896998013E-2,3.134253770E-3,-3.124576628E-2,3.668762194E-2
7.752501917E0,1.954381582E-2,-1.885325052E-3,2.129497468E-2,2.896534368E-2
7.762562917E0,3.976677661E-2,-1.388658900E-3,4.300334752E-2,5.858850393E-2
