"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.104676708E0,1.075994209E-1,4.589478981E0,-7.574833989E-2,4.591365022E0
3.114738708E0,2.000404469E-1,4.290643576E0,-4.173742533E-3,4.295306264E0
3.124800708E0,3.684318888E-1,4.264721700E0,-1.231306672E-1,4.282377190E0
3.134862708E0,2.955833659E-1,4.150366826E0,2.089034736E-2,4.160931473E0
3.144924708E0,-2.611252855E-1,4.085434081E0,-9.372852802E-2,4.094843475E0
3.154986708E0,-9.154625943E-1,4.032223542E0,-7.776504457E-2,4.135570802E0
3.165049708E0,-7.658655287E-1,3.911867671E0,-1.515107131E-1,3.989011679E0
3.175111708E0,-3.492805765E-1,3.745409428E0,-5.300208628E-2,3.762033748E0
3.185173708E0,8.952446220E-2,3.896281333E0,-7.066067755E-2,3.897950203E0
3.195235708E0,4.603028295E-1,3.763284366E0,-8.332340777E-2,3.792246129E0
3.205297708E0,4.542372935E-1,3.517144654E0,-3.850917757E-2,3.546564675E0
3.215360708E0,-5.232198201E-3,3.290724676E0,-5.542868078E-2,3.291195620E0
3.225422708E0,-6.127121866E-1,3.033799775E0,-9.613641143E-2,3.096546384E0
3.235484708E0,-9.507832852E-1,2.807721859E0,-9.403784573E-2,2.965827711E0
3.245547083E0,-5.911271534E-1,2.786718661E0,2.348358750E-2,2.848821455E0
3.255609083E0,-9.023325437E-2,2.752969994E0,-6.497718394E-2,2.755214667E0
3.265671083E0,2.642312534E-1,2.440518470E0,-6.838026345E-2,2.455732970E0
3.275734083E0,4.037572575E-1,2.285883590E0,8.834850490E-2,2.322948378E0
3.285796083E0,2.865095836E-1,1.089998839E0,-8.555587471E-2,1.130267675E0
3.295858083E0,6.085243011E-3,-3.365026927E-2,1.174079973E-1,1.222865840E-1
3.305920083E0,-1.135541888E-1,5.416604034E-1,-8.678028166E-2,5.601976113E-1
3.315982083E0,-1.291668941E-1,1.076413710E0,4.720924973E-2,1.085163248E0
3.326045083E0,9.457599971E-2,1.105354577E0,4.701746106E-3,1.109403203E0
3.336107083E0,-1.024160561E-1,4.553094170E-1,-2.523307443E-2,4.673675446E-1
3.346169083E0,-4.142861925E-1,-3.300124295E-1,7.595533133E-3,5.297159097E-1
3.356231083E0,-1.897056759E-1,-4.997432127E-1,-2.319941282E-2,5.350418067E-1
3.366293083E0,3.173041641E-1,-6.302125376E-1,1.514428854E-4,7.055847206E-1
3.376356083E0,5.070627938E-1,-6.740162227E-1,4.476043582E-2,8.446384090E-1
3.386418083E0,-2.815939207E-1,-7.372227236E-1,3.557095170E-2,7.899732736E-1
3.396480083E0,-6.999682854E-1,-8.490227294E-1,-1.640611768E-2,1.100483692E0
3.406542083E0,-4.795164512E-1,-1.116692182E0,1.452039063E-2,1.215379899E0
3.416604083E0,-2.173395440E-1,-1.380703324E0,-1.525819230E-1,1.406008318E0
3.426666083E0,-7.891616033E-2,-1.606935899E0,3.200824320E-1,1.640403458E0
3.436729083E0,3.126079363E-1,-1.861447070E0,3.442314327E-2,1.887827817E0
3.446791083E0,5.447791620E-1,-1.893392748E0,-7.506947815E-2,1.971637862E0
3.456853083E0,8.327614034E-1,-2.306641059E0,4.432788804E0,5.065935364E0
3.466915083E0,2.227024786E0,1.613077814E0,-1.512542542E0,3.138382446E0
3.476977083E0,1.662359902E0,-7.841339115E-2,-1.127898079E1,1.140109629E1
3.487040083E0,-1.163704673E0,-9.402683542E0,1.537732113E1,1.806174608E1
3.497102083E0,1.107462498E0,1.611183170E0,-1.710037513E0,2.597424241E0
3.507164083E0,1.919158065E0,3.030086500E0,-1.295486179E1,1.344221097E1
3.517226083E0,-3.759614361E0,-5.769282208E0,8.531087637E-4,6.886168606E0
3.527288083E0,-3.105513243E0,-4.979730340E0,7.730569316E0,9.705855382E0
3.537351083E0,1.255941284E0,1.450747413E0,-1.624507366E0,2.514175958E0
3.547413083E0,5.905939239E-1,-1.594547695E0,7.873597473E-1,1.873851357E0
3.557475083E0,-7.239049590E-1,-3.760651950E0,-2.587650204E-1,3.838424262E0
3.567537083E0,-2.481400448E-1,-3.270778654E0,8.007995725E-2,3.281155176E0
3.577599083E0,4.442368005E-1,-1.884859029E0,1.801117837E-1,1.944859930E0
3.587661083E0,6.540052235E-1,-1.556190984E0,-1.333048224E-2,1.688084984E0
3.597724083E0,5.784134794E-1,-1.708246365E0,7.675698459E-2,1.805148036E0
3.607786083E0,1.483406634E-1,-1.877895141E0,1.811350465E-1,1.892433623E0
3.617848083E0,-2.390768605E-1,-1.841011343E0,8.590846181E-2,1.858456557E0
3.627910083E0,-9.677152137E-1,-2.506320696E0,-4.131642580E-1,2.718238561E0
3.637972083E0,-1.107530765E0,-3.974394871E0,3.348688710E-1,4.139393210E0
3.648035083E0,4.604482059E-1,-1.740280336E0,-1.091148913E-1,1.803467288E0
3.658097083E0,6.410810497E-1,-1.442446267E0,1.346496820E-2,1.578549160E0
3.668159083E0,5.637662407E-1,-2.125816500E0,1.119648242E-1,2.202149924E0
3.678221083E0,7.463800480E-1,-2.327093596E0,3.289117277E-2,2.444080525E0
3.688283083E0,4.576759679E-1,-1.997459299E0,7.836789250E-2,2.050719988E0
3.698346083E0,-2.093939088E-2,-1.312059059E0,1.440566826E-1,1.320109753E0
3.708408083E0,-5.773669374E-1,-1.211302543E0,-9.111774623E-2,1.344956830E0
3.718470083E0,-1.025712796E0,-1.897176042E0,1.367429852E-2,2.156745386E0
3.728532083E0,-9.362922768E-1,-2.881223699E0,1.032127118E-1,3.031294459E0
3.738594083E0,-3.214845578E-1,-2.868679667E0,1.722005010E-1,2.891769072E0
3.748657083E0,-8.075696432E-2,-2.641229410E0,3.721986651E-2,2.642725828E0
3.758719083E0,-5.203687178E-1,-3.179710902E0,7.063009661E-1,3.298515738E0
3.768781083E0,1.291382610E-1,-1.032113743E0,-6.674497265E-1,1.235890208E0
3.778843083E0,9.943144170E-1,-7.954346790E-1,-5.840140522E-2,1.274671806E0
3.788905083E0,-5.105252591E-1,-1.990390600E0,-1.313406842E0,2.438714480E0
3.798967083E0,-4.873382351E-1,-2.459084257E0,7.436798769E-1,2.614890762E0
3.809030083E0,-1.498802170E-2,-1.700418697E0,9.273344886E-1,1.936904138E0
3.819092083E0,8.401935799E-1,-8.897832312E-1,-2.132356757E-1,1.242219346E0
3.829154083E0,7.822965702E-1,-1.359528949E0,1.201544344E-2,1.568582563E0
3.839216083E0,4.408420533E-1,-2.269214494E0,4.673504055E-2,2.312111654E0
3.849278083E0,4.205501319E-1,-2.173793197E0,-1.643184543E-2,2.214161079E0
3.859341083E0,-2.448315988E-2,-1.515604144E0,3.701053619E-2,1.516253649E0
3.869403083E0,-8.484292370E-1,-1.009723804E0,7.894325852E-2,1.321213975E0
3.879465083E0,-1.135746796E0,-8.662327661E-1,-3.867991626E-2,1.428907319E0
3.889527083E0,-1.244036207E0,-9.872306614E-1,1.075688875E-1,1.591798206E0
3.899589083E0,-1.126899886E0,-1.328983240E0,2.346019864E-2,1.742598688E0
3.909652083E0,-7.346171312E-1,-1.286548973E0,1.267173493E-1,1.486918920E0
3.919714083E0,-1.702990595E-1,-7.713290209E-1,5.147888660E-3,7.899219764E-1
3.929776083E0,3.406467606E-1,-9.132153632E-1,-6.923980415E-2,9.771369738E-1
3.939838083E0,5.164481597E-1,-9.497656504E-1,8.630724192E-2,1.084537889E0
3.949900083E0,4.788944171E-1,-7.384766590E-1,-3.715671659E-2,8.809473652E-1
3.959963083E0,5.333004930E-1,-5.969372393E-1,3.320282936E-2,8.011528639E-1
3.970025083E0,2.875544079E-1,-6.296986404E-1,9.365485311E-2,6.985550420E-1
3.980087083E0,-2.491166943E-2,-4.959092300E-1,-3.498389125E-3,4.965468703E-1
3.990149083E0,-1.540759597E-1,-4.702461659E-1,2.164288402E-2,4.953173451E-1
4.000211083E0,-1.059499488E-1,-5.036712626E-1,6.007780194E-2,5.181886478E-1
4.010274083E0,-2.032059467E-1,-4.304136538E-1,-2.556519628E-2,4.766572662E-1
4.020336083E0,-2.770759782E-1,-3.829485518E-1,1.154942036E-2,4.728150592E-1
4.030398083E0,-2.166462835E-1,-5.645428240E-1,1.348601818E-2,6.048355851E-1
4.040460083E0,-3.795208409E-4,-7.122395445E-1,-3.559667945E-2,7.131286254E-1
4.050522083E0,-8.755988910E-2,-3.624894732E-1,4.360268712E-2,3.754551194E-1
4.060585083E0,-1.052872217E-1,-1.500371234E-1,3.729938865E-2,1.870502121E-1
4.070647083E0,6.080830190E-2,-2.340929497E-1,5.121751606E-2,2.472253884E-1
4.080709083E0,1.760938695E-1,-2.315279407E-1,1.124185681E-2,2.911024176E-1
4.090771083E0,3.423487389E-1,-4.740509857E-1,-2.542895615E-2,5.852978967E-1
4.100833083E0,2.015079701E-1,-6.563419902E-1,5.137422144E-2,6.884980615E-1
4.110896083E0,-5.412319852E-2,-3.354679182E-1,-1.926832974E-2,3.403517494E-1
4.120958083E0,-3.357778206E-2,-2.840564939E-1,3.145176369E-1,4.251316303E-1
4.131020083E0,3.282357530E-1,-2.222856452E0,4.419898617E-1,2.290018462E0
4.141082083E0,-1.520144233E-1,-2.725429425E-1,-4.538252109E-1,5.507679752E-1
4.151144083E0,3.981220216E-2,6.992966596E-1,3.024928379E-1,7.629565824E-1
4.161207083E0,3.289290866E-2,1.299654337E0,3.681769502E-1,1.351198581E0
4.171269083E0,-1.031229753E-1,1.209773423E0,-1.042529315E-1,1.218628228E0
4.181331083E0,-1.875465550E-1,-9.102024391E-1,-4.909696484E-1,1.051043951E0
4.191393083E0,-3.499571724E-1,-2.235039565E0,-2.830268723E-1,2.279907035E0
4.201455083E0,-7.394571640E-2,-5.382986198E-1,-6.387030602E-2,5.470948630E-1
4.211518083E0,-6.339377621E-3,2.027434685E-1,6.934329987E-2,2.143678963E-1
4.221580083E0,-2.256041265E-2,-2.980398908E-3,2.142419815E-2,3.125461987E-2
4.231642083E0,-5.476664806E-2,-1.089246741E-2,-1.945427120E-2,5.913121218E-2
4.241703500E0,-1.101071729E-1,-3.271155361E-1,-6.917548478E-2,3.520133679E-1
4.251765500E0,-2.935979073E-1,-1.887902505E0,-2.487306136E-1,1.926718069E0
4.261828500E0,-2.203375211E-1,-2.360590102E0,-7.258511317E-1,2.479474565E0
4.271890500E0,-1.022207499E-2,-9.573908582E-1,-1.601585112E0,1.865951933E0
4.281952500E0,-2.145349453E-1,3.489773253E0,2.905735812E0,4.546189966E0
4.292014500E0,3.589998914E-1,2.721083665E0,1.001294750E-1,2.746489240E0
4.302076500E0,-2.589365265E-1,-1.148910560E0,-1.414575952E-1,1.186193007E0
4.312139500E0,-3.216369143E-1,-5.212254445E-1,1.022373962E-1,6.209498803E-1
4.322201500E0,6.854880944E-2,2.057061796E-1,-2.214983761E-2,2.179554700E-1
4.332263500E0,1.392277230E-1,5.012191961E-1,1.201018095E-3,5.201985043E-1
4.342325500E0,5.989158640E-2,4.020133254E-1,1.947122812E-3,4.064548034E-1
4.352387500E0,-1.507284379E-1,1.563571961E-2,8.234049082E-3,1.517607897E-1
4.362450500E0,6.012221337E-2,4.441126203E-1,8.533426523E-3,4.482449324E-1
4.372512500E0,2.665608206E-1,4.622609159E-1,5.847215652E-7,5.336101812E-1
4.382574500E0,-9.246628775E-2,-1.883696968E-2,1.050744653E-3,9.437134026E-2
4.392636500E0,-4.855349720E-2,5.963072749E-2,4.046857953E-3,7.700417398E-2
4.402698500E0,-5.068078735E-2,7.235389416E-2,4.049196839E-3,8.843090072E-2
4.412761500E0,-5.207015888E-2,6.687930146E-2,8.986585736E-3,8.523438938E-2
4.422823500E0,-5.530913263E-2,6.087341613E-2,-1.421107292E-2,8.346632577E-2
4.432885500E0,-4.416674243E-2,5.784146123E-2,2.872737050E-3,7.283260528E-2
4.442947500E0,-6.376066159E-2,7.589705103E-2,-3.976165116E-2,1.068024963E-1
4.453009500E0,-1.152058627E-2,2.339426215E-2,1.171021879E-1,1.199705706E-1
4.463072500E0,-5.742399744E-2,7.444727045E-2,-2.765323699E-2,9.800312789E-2
4.473134500E0,-5.075628038E-2,6.338324209E-2,1.305390894E-2,8.224378344E-2
4.483196500E0,-4.970232890E-2,4.287266225E-2,-9.554935098E-3,6.633010969E-2
4.493258500E0,-5.774830777E-2,3.711440650E-2,2.730649710E-3,6.870082000E-2
4.503320500E0,-1.464105980E-1,8.654803757E-2,-1.736769229E-1,2.430849637E-1
4.513383500E0,9.682921512E-2,9.301293846E-3,3.380257827E-1,3.517439989E-1
4.523445500E0,-1.490040848E-1,9.222325372E-2,-2.655091989E-1,3.181233731E-1
4.533507500E0,1.305005344E-2,6.118822474E-2,1.051025319E-1,1.223145329E-1
4.543569500E0,-5.704777479E-2,7.009775514E-2,-2.991844833E-2,9.520114198E-2
4.553631500E0,-6.791643307E-2,6.510702867E-2,-8.812338710E-3,9.449457326E-2
4.563694500E0,-4.104669557E-2,6.469945947E-2,8.701241612E-3,7.711396033E-2
4.573756500E0,-5.753661116E-2,7.145440967E-2,2.260533571E-3,9.176766477E-2
4.583818500E0,-6.494902594E-2,5.930363973E-2,1.333516002E-2,8.895574264E-2
4.593880500E0,-6.293219335E-2,6.459268383E-2,-2.679194212E-3,9.022113858E-2
4.603942500E0,-6.651342108E-2,5.192981657E-2,6.157118082E-3,8.460881240E-2
4.614005500E0,-3.031932064E-2,4.927071302E-2,1.394502461E-2,5.950905878E-2
4.624067500E0,-1.614318484E-2,5.848355860E-2,-5.509831309E-3,6.092033555E-2
4.634129500E0,-2.540264368E-2,5.061186329E-2,1.544191182E-2,5.869674312E-2
4.644191500E0,-5.306312573E-2,6.524609190E-2,-1.432977140E-2,8.531172352E-2
4.654254500E0,-9.465734909E-2,5.607154559E-2,-1.390672535E-1,1.773238082E-1
4.664316500E0,-1.463597364E-2,-1.359169747E-2,8.820641756E-2,9.043958239E-2
4.674378500E0,3.881162480E-1,-8.137837534E-1,1.548266691E-1,9.147947948E-1
4.684440500E0,7.325096485E-1,-2.057027370E0,-1.254268688E-1,2.187158862E0
4.694502500E0,5.651151203E-1,-3.437626029E0,1.334165043E-1,3.486320091E0
4.704565500E0,-4.831562334E-1,-4.519736901E0,2.411491138E-1,4.551880325E0
4.714627500E0,-1.893337053E0,-4.147771832E0,-9.641883194E-2,4.560486044E0
4.724689500E0,-2.216862326E0,-3.125706018E0,3.744206071E-2,3.832221104E0
4.734751500E0,-1.118479530E0,-2.344208543E0,7.487008810E-2,2.598444858E0
4.744813500E0,-5.619433712E-2,-2.489039835E0,5.092690945E-2,2.490194903E0
4.754876500E0,5.708182020E-1,-3.012969654E0,6.322477341E-2,3.067216478E0
4.764938500E0,1.299053828E0,-3.394653380E0,3.953653336E-2,3.634938177E0
4.775000500E0,1.880585884E0,-3.123889580E0,-9.332156181E-4,3.646270731E0
4.785062500E0,2.034361077E0,-2.662924334E0,3.189480722E-2,3.351239813E0
4.795124500E0,1.589157147E0,-2.215888326E0,6.981166184E-2,2.727719776E0
4.805187500E0,6.080062012E-1,-2.800463418E0,1.105112064E-1,2.867835355E0
4.815249500E0,-2.643545017E-1,-3.630232728E0,2.267433286E-1,3.646900808E0
4.825311500E0,-6.588079072E-1,-3.926609086E0,1.446215236E-1,3.984118743E0
4.835373500E0,-4.729530613E-1,-3.531131194E0,4.332055897E-1,3.588905012E0
4.845435500E0,-8.782313988E-1,-2.332463387E0,1.994416847E0,3.192079949E0
4.855498500E0,6.963869389E-2,-4.807542703E0,-4.426720564E0,6.535531450E0
4.865560500E0,-3.854496618E-1,-3.146372709E0,2.186380937E0,3.850778398E0
4.875622500E0,-8.302571140E-1,-2.582066990E0,7.886683542E-1,2.824605209E0
4.885684500E0,-1.015027959E0,-3.205376378E0,-3.464153677E-1,3.380047794E0
4.895746500E0,-1.377249246E-1,-3.846642857E0,2.248014683E-1,3.855666625E0
4.905809500E0,2.398076529E-1,-4.132496858E0,1.979282498E-2,4.139496316E0
4.915871500E0,-1.525651397E-1,-3.612946020E0,4.015282989E-2,3.616388712E0
4.925933500E0,-5.132162574E-1,-2.973390143E0,6.054791808E-3,3.017362512E0
4.935995500E0,-1.072817965E0,-2.771263300E0,9.934360921E-2,2.973332779E0
4.946058500E0,-1.436318970E0,-2.751866039E0,9.355369627E-2,3.105564550E0
4.956120500E0,-1.897321784E0,-2.239576712E0,-7.382618469E-1,3.026642423E0
4.966182500E0,-1.295047170E0,-2.748869341E0,6.567762190E-1,3.108823705E0
4.976244500E0,8.862385760E-1,-5.430959972E0,2.096250200E-1,5.506785603E0
4.986306500E0,9.491995668E-1,-1.471851184E0,5.658350587E-3,1.751387376E0
4.996369500E0,1.628018693E-1,-7.552942745E-1,4.600659442E-1,8.992411038E-1
5.006431500E0,2.264218596E-1,-2.025941379E0,-1.426749855E-1,2.043541407E0
5.016493500E0,-1.499615299E-2,-2.438927589E0,2.081082523E-2,2.439062476E0
5.026555500E0,-4.872069651E-1,-2.660574923E0,1.170384532E-1,2.707346957E0
5.036617500E0,-3.513557168E-1,-2.129920076E0,1.992368567E-1,2.167880461E0
5.046680500E0,-4.675143468E-1,-7.237966394E-1,1.997472017E0,2.175395527E0
5.056742500E0,-7.271997920E-1,1.988423451E0,8.616224266E0,8.872540108E0
5.066804500E0,3.717876790E-1,-5.037188004E0,-1.202790035E1,1.304537757E1
5.076866500E0,3.220140597E-1,-4.973341087E0,-9.445116202E0,1.067932745E1
5.086928500E0,-1.341499059E0,1.836918292E0,1.872398203E1,1.886163809E1
5.096991500E0,-6.286075500E-1,9.993318397E-1,-8.800008686E0,8.878849275E0
5.107053500E0,1.312548033E0,1.691934972E0,-1.083072739E0,2.399681822E0
5.117115500E0,6.662414724E-1,1.071937009E0,3.368827105E0,3.597488390E0
5.127177500E0,-4.552411873E-1,1.400651265E-1,-2.992768693E-1,5.625205976E-1
5.137240500E0,5.765620682E-1,-1.253485801E-1,-1.517171198E-1,6.092242357E-1
5.147302500E0,1.225786462E0,-1.225446300E-1,-3.960962355E-2,1.232533391E0
5.157364500E0,1.095234509E0,2.901041411E-1,8.369295180E-2,1.136091348E0
5.167426500E0,6.769627078E-1,1.178088020E0,-1.752644420E-2,1.358851377E0
5.177488500E0,-1.397881786E-1,2.126991937E0,2.095273715E-1,2.141853672E0
5.187551500E0,-9.343969750E-1,2.262383484E0,-1.455021143E-2,2.447792566E0
5.197613500E0,-1.565786557E0,1.652050968E0,-2.197120517E-1,2.286751698E0
5.207675500E0,-1.405359863E0,1.067753253E0,-9.880566537E-2,1.767737513E0
5.217737500E0,-3.856479190E-1,1.004786415E0,8.349823952E-3,1.076285174E0
5.227799500E0,4.514812814E-1,1.526694120E0,-6.740494788E-2,1.593478494E0
5.237862500E0,1.005234092E0,2.095693692E0,-7.780948341E-2,2.325614316E0
5.247924750E0,1.184999502E0,2.416841340E0,-3.058736980E-2,2.691891801E0
5.257986750E0,7.619201931E-1,2.413420427E0,-8.112017691E-2,2.532133689E0
5.268048750E0,-1.658148847E-1,2.224602431E0,-8.204754531E-2,2.232281871E0
5.278111750E0,-1.287871905E0,1.342321324E0,-1.400525093E-2,1.860278669E0
5.288173750E0,-1.598970237E0,2.228428410E0,1.331288213E-1,2.745964727E0
5.298235750E0,-1.199817735E0,3.282970976E0,2.728954017E-2,3.495455013E0
5.308297750E0,-3.335174333E-1,2.433676059E0,-6.414687932E-2,2.457260234E0
5.318359750E0,4.460058756E-1,1.698319693E0,-1.364553022E-1,1.761201599E0
5.328422750E0,1.005357834E0,1.972743119E0,-7.252886295E-3,2.214161781E0
5.338484750E0,9.014804399E-1,2.527982292E0,-1.834704244E-1,2.690171527E0
5.348546750E0,7.912077999E-1,3.060932025E0,3.452897787E-2,3.161725303E0
5.358608750E0,3.657862796E-1,3.127464860E0,-1.090435553E-1,3.150670810E0
5.368670750E0,-1.557535807E-1,2.959553000E0,-3.501838982E-2,2.963855500E0
5.378733750E0,-4.777428811E-1,2.840520938E0,2.603121936E-2,2.880533820E0
5.388795750E0,-6.278892195E-1,2.560534911E0,-2.199781001E-2,2.636487778E0
5.398857750E0,-6.410334679E-1,2.388452231E0,5.323246658E-2,2.473552438E0
5.408919750E0,2.236098605E-1,2.384238727E0,1.703761697E-2,2.394762193E0
5.418982750E0,1.099577236E0,2.465516194E0,-2.624370718E-1,2.712326201E0
5.429044750E0,1.395990431E0,2.564970901E0,-1.957256037E-1,2.926802610E0
5.439106750E0,1.125780948E0,2.788810502E0,-5.901770175E-2,3.008044190E0
5.449168750E0,4.130011207E-1,2.950077587E0,-6.771075726E-3,2.978854401E0
5.459230750E0,7.010460734E-2,2.886341474E0,5.439489305E-2,2.887705069E0
5.469293750E0,-2.450164257E-1,2.889184975E0,1.990918458E-2,2.899623984E0
5.479355750E0,-2.528950188E-1,3.041099439E0,2.742344141E-2,3.051719799E0
5.489417750E0,-3.754654314E-1,3.057870130E0,-6.266577959E-2,3.081472217E0
5.499479750E0,-1.705080061E-1,3.247571932E0,-6.009358943E-2,3.252600141E0
5.509542750E0,1.090912101E-1,3.422666513E0,-9.283156514E-2,3.425662658E0
5.519604750E0,5.449279737E-2,3.486654348E0,-4.362724543E-2,3.487353057E0
5.529666750E0,1.626623218E-1,3.190441419E0,-3.431087673E-2,3.194769588E0
5.539728750E0,3.787009151E-1,2.884111639E0,-5.943226933E-2,2.909475300E0
5.549790750E0,1.629998523E-1,2.301398153E0,1.831523359E-2,2.307235978E0
5.559853750E0,2.849367739E-1,1.609180645E0,2.180426717E-3,1.634214205E0
5.569915750E0,-6.349619385E-3,1.066510939E0,-4.091121376E-2,1.067314212E0
5.579977750E0,-2.233799919E-1,9.182916965E-1,4.925635993E-2,9.463532373E-1
5.590039750E0,-1.909788340E-1,1.086131490E0,-6.581625938E-2,1.104756222E0
5.600101750E0,-2.343746576E-1,1.219676926E0,9.706261039E-2,1.245778645E0
5.610164750E0,-4.411159953E-1,1.347627964E0,4.667832255E-2,1.418754143E0
5.620226750E0,-7.598453086E-1,1.250497819E0,-2.090905845E-2,1.463402500E0
5.630288750E0,-6.438548957E-1,1.223764276E0,-1.663708270E-2,1.382904524E0
5.640350750E0,-1.290720961E-1,1.341476547E0,-1.441923380E-3,1.347672442E0
5.650413750E0,4.253228851E-1,1.438986177E0,-5.583740115E-2,1.501565380E0
5.660475750E0,9.350810261E-1,1.778992997E0,-4.482124686E-2,2.010273999E0
5.670537750E0,1.216532512E0,1.837071636E0,-9.898108184E-2,2.205579471E0
5.680599750E0,9.974278401E-1,1.728542197E0,4.611172736E-2,1.996208084E0
5.690661750E0,8.833222771E-1,1.211999020E0,-1.074852723E-1,1.503580045E0
5.700724750E0,4.409250107E-1,5.337146586E-1,4.027562141E-2,6.934611218E-1
5.710786750E0,3.763559624E-1,3.733238887E-1,3.524116874E-2,5.312781534E-1
5.720848750E0,1.216945910E-1,2.707800984E-1,2.568798780E-2,2.979787037E-1
5.730910750E0,-2.261441351E-1,1.660218761E-1,2.662120342E-2,2.818033387E-1
5.740973750E0,-5.643568826E-1,1.419772117E-1,-9.396007776E-2,5.894783421E-1
5.751035750E0,-6.391774886E-1,6.679430853E-1,8.093598962E-2,9.280336532E-1
5.761097750E0,-5.269643770E-1,5.576656944E-1,1.595354319E-2,7.674223068E-1
5.771159750E0,-4.074353754E-1,4.533901415E-1,3.346361518E-3,6.095714919E-1
5.781222750E0,-2.921436317E-1,7.031868853E-1,3.154163539E-2,7.621119156E-1
5.791284750E0,-7.975837866E-2,1.013771027E0,3.197315991E-2,1.017406201E0
5.801346750E0,6.188402878E-1,1.089589241E0,7.632896841E-2,1.255386047E0
5.811408750E0,1.729601822E-1,3.644383136E-2,1.204853868E-1,2.139161189E-1
5.821470750E0,5.679168502E-2,-4.076149763E-2,3.651381522E-1,3.717696402E-1
5.831533750E0,-3.232402208E-1,1.914263653E-1,-6.127805990E-1,7.187686389E-1
5.841595750E0,-1.261281966E-1,1.321964370E-1,-4.106903011E-1,4.495005488E-1
5.851657750E0,8.429176150E-2,1.200862778E-3,4.925203300E-1,4.996827179E-1
5.861719750E0,-8.011823824E-2,1.063713412E-1,-1.897707993E-1,2.318334544E-1
5.871782750E0,-5.182264807E-2,7.763770318E-2,1.635056913E-2,9.476571594E-2
5.881844750E0,-4.682338832E-2,7.846906761E-2,-8.201889396E-3,9.174472876E-2
5.891906750E0,-2.962244217E-2,8.170429548E-2,-4.907568097E-3,8.704691382E-2
5.901968750E0,-3.668855561E-2,8.040016539E-2,-2.962199450E-3,8.842517364E-2
5.912030750E0,-3.479189244E-2,5.706758223E-2,1.079980731E-3,6.684572597E-2
5.922093750E0,-1.852166771E-2,5.568132618E-2,2.472962916E-2,6.367901395E-2
5.932155750E0,-3.522148920E-2,6.162367785E-2,6.016784906E-3,7.123364847E-2
5.942217750E0,-5.002168737E-2,6.370281983E-2,-1.613539159E-2,8.258673819E-2
5.952279750E0,-3.644854568E-2,7.236471151E-2,1.050861597E-2,8.170421632E-2
5.962342750E0,-4.909933479E-2,6.906235029E-2,-2.216094732E-3,8.476593644E-2
5.972404750E0,-6.132478463E-2,7.946751622E-2,-4.312906265E-3,1.004709734E-1
5.982466750E0,-4.524511518E-2,7.080951660E-2,9.012898207E-3,8.451236846E-2
5.992528750E0,-3.551112738E-2,1.053465618E-1,-7.105361044E-2,1.319376891E-1
6.002590750E0,-4.061412038E-3,7.746669953E-2,3.120015800E-2,8.361240615E-2
6.012653750E0,-1.594254311E-1,1.074300801E-1,-1.736266369E-1,2.590442032E-1
6.022715750E0,-3.257122044E-2,2.935795616E-1,9.243161559E-2,3.095051647E-1
6.032777750E0,-1.571896020E-1,6.830512673E-1,1.102895969E-1,7.095289986E-1
6.042839750E0,-1.936265410E0,1.112686693E0,-9.321748137E-2,2.235147627E0
6.052902750E0,-2.923075730E0,1.338179010E0,7.890934467E-2,3.215792510E0
6.062964750E0,-3.113852542E0,8.210311579E-1,2.636217177E-2,3.220382707E0
6.073026750E0,-3.322944004E0,2.211395215E-1,-1.337188053E-1,3.332977687E0
6.083088750E0,-3.388827506E0,1.098545641E-1,7.772703767E-3,3.390616508E0
6.093151750E0,-3.935062698E0,2.653456230E-1,4.176081419E-2,3.944219911E0
6.103213750E0,-4.331590458E0,5.120908146E-1,-5.209284425E-3,4.361758824E0
6.113275750E0,-4.575780124E0,5.749798116E-1,1.173945487E-2,4.611778761E0
6.123337750E0,-4.388020767E0,6.288795917E-1,-4.238471210E-2,4.433059018E0
6.133399750E0,-4.031809559E0,6.569919082E-1,4.614037871E-2,4.085248538E0
6.143462750E0,-3.866221382E0,2.952787442E-1,-7.855207980E-2,3.878276388E0
6.153524750E0,-4.201303384E0,1.486537909E-1,1.391081840E-1,4.206233369E0
6.163586750E0,-4.340917937E0,3.716658742E-1,-1.182909268E-1,4.358405304E0
6.173648750E0,-4.065127286E0,5.111665890E-1,-8.000101984E-2,4.097920362E0
6.183711750E0,-3.703143707E0,5.076242727E-1,-2.537691593E-4,3.737774174E0
6.193773750E0,-3.736203864E0,3.985331357E-1,5.643907964E-2,3.757822953E0
6.203835750E0,-4.493088216E0,2.638211443E-1,2.997984409E-2,4.500926805E0
6.213897750E0,-5.620116813E0,-2.007449998E-1,-5.957728028E-3,5.623704032E0
6.223959750E0,-6.622112644E0,-4.663409568E-1,1.047973073E-1,6.639339744E0
6.234022750E0,-6.752055902E0,-4.277476889E-1,-4.600589275E-2,6.765747818E0
6.244084208E0,-5.388063628E0,-9.277770680E-2,-5.413586140E-2,5.389134258E0
6.254146208E0,-4.006342011E0,5.732807204E-1,6.119345069E-2,4.047613091E0
6.264208208E0,-2.880754752E0,1.180430487E0,-1.380369741E-1,3.116282767E0
6.274271208E0,-2.754048805E0,1.324964156E0,8.809122741E-2,3.057462167E0
