"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.074207042E0,2.196407888E-2,-5.173995017E-1,1.391344965E-2,5.180523614E-1
3.084268042E0,-9.342425354E-3,-1.249960569E-1,-1.176459789E-3,1.253502262E-1
3.094330042E0,5.834519885E-2,-3.972857054E-1,-4.563868761E-2,4.041323839E-1
3.104391042E0,1.833408355E-1,-4.175456498E-1,3.896584511E-3,4.560410234E-1
3.114452042E0,1.639029548E-1,-8.910073092E-2,-1.542957419E-1,2.420956315E-1
3.124514042E0,-2.710117212E-1,-1.539507562E-1,1.207192755E-1,3.342474111E-1
3.134575042E0,-3.796851112E-1,-6.645861988E-1,-1.997993588E-2,7.656597136E-1
3.144637042E0,-4.829446007E-1,-6.208811123E-3,2.002846777E-2,4.833996030E-1
3.154698042E0,-2.370153881E-1,-1.622523954E-1,2.558741570E-2,2.883692943E-1
3.164759042E0,-8.661782043E-2,-3.245770771E-1,-8.548687756E-2,3.466423690E-1
3.174821042E0,2.141686720E-1,-1.059282099E0,2.423553944E-2,1.080987580E0
3.184882042E0,5.998593488E-1,-1.302338063E0,3.170535743E-2,1.434196953E0
3.194943042E0,2.959773586E-1,-9.080956142E-2,6.193663180E-2,3.157295039E-1
3.205005042E0,-1.645150669E-1,-5.823746025E-1,-1.842750013E-2,6.054460815E-1
3.215066042E0,-3.995553752E-1,-7.457831204E-1,1.856549442E-2,8.462751551E-1
3.225128042E0,-2.515219647E-1,-4.881864468E-1,1.100159472E-1,5.600828637E-1
3.235189042E0,-3.640856534E-1,-1.931550946E-2,-8.969628811E-3,3.647079738E-1
3.245250042E0,-2.876125146E-1,-5.409208768E-1,5.812073886E-2,6.153814864E-1
3.255312042E0,-1.894295046E-1,4.234291913E-1,-1.059100324E-1,4.758074739E-1
3.265373042E0,-2.411027655E-2,5.670998114E-1,1.208853364E-1,5.803419390E-1
3.275435042E0,-4.542917456E-2,-1.061345289E0,-9.146565557E-2,1.066247438E0
3.285496042E0,4.546888812E-1,-1.956943942E0,7.862283111E-2,2.010610136E0
3.295557042E0,4.633081522E-1,-7.771711202E-1,1.165028483E-1,9.122621924E-1
3.305619042E0,1.108632636E-1,7.214928729E-2,-2.614114702E-2,1.348315335E-1
3.315680042E0,-1.354721295E-1,-4.408291529E-1,7.100741744E-2,4.666102155E-1
3.325742042E0,2.772495674E-2,-1.195425379E0,-1.086588085E-2,1.195796211E0
3.335803042E0,2.910503668E-1,-2.429151374E-1,3.362616777E-2,3.805900670E-1
3.345864042E0,1.070970172E-1,-2.256750971E-1,-3.178195596E-2,2.518116623E-1
3.355926042E0,-1.363178561E-1,-5.129710398E-1,1.616263962E-1,5.548377578E-1
3.365987042E0,-9.910071222E-2,-9.315376865E-1,-7.921690822E-2,9.401376129E-1
3.376049042E0,2.493860682E-1,-9.014724000E-1,6.568528175E-2,9.376355663E-1
3.386110042E0,-7.837171147E-2,-6.109064933E-1,-9.985290170E-2,6.239547024E-1
3.396171042E0,1.162821159E-2,-9.914440919E-1,6.135366440E-2,9.934087149E-1
3.406233042E0,4.437484849E-2,-1.013636176E0,-6.676233888E-2,1.016801177E0
3.416294042E0,3.325379515E-1,-6.924025731E-1,7.454732180E-2,7.717254146E-1
3.426356042E0,7.368588075E-2,-7.492610443E-1,-6.705353022E-2,7.558557385E-1
3.436417042E0,-2.787492412E-2,-4.141799925E-1,6.961870372E-2,4.209142923E-1
3.446478042E0,4.210480863E-2,-9.072745921E-1,7.334630370E-2,9.112078142E-1
3.456540042E0,-4.962008964E-1,-1.597506971E0,5.975386620E-2,1.673862114E0
3.466601042E0,-1.185133037E-1,-9.862200433E-1,1.917828262E-2,9.935004698E-1
3.476663042E0,-1.785758116E-1,-3.566143736E-1,-3.260407448E-3,3.988405223E-1
3.486724042E0,-3.705778170E-1,-4.698978546E-1,-1.606230140E-3,5.984433909E-1
3.496785042E0,-3.150685908E-1,-4.785881692E-1,-1.193960506E-1,5.852950278E-1
3.506847042E0,-4.531550469E-1,-2.050179623E-1,-2.884139121E-2,4.982104849E-1
3.516908042E0,-3.552056697E-1,-1.129531133E-1,9.182233572E-2,3.838760411E-1
3.526970042E0,-1.468168425E-1,-4.277228017E-1,7.626815736E-2,4.586052902E-1
3.537031042E0,1.456449234E-1,-1.049784686E0,2.313509345E-2,1.060092243E0
3.547092042E0,2.135556463E-1,-9.489254055E-1,-9.780228317E-2,9.775636685E-1
3.557154042E0,2.521711884E-1,1.467159963E-1,8.601722002E-2,3.041625453E-1
3.567215042E0,-2.107477220E-1,-9.923335996E-1,-6.936201096E-2,1.016834138E0
3.577277042E0,1.787344447E-2,-1.901351101E0,8.542548180E-2,1.903353089E0
3.587338042E0,1.310904271E-1,-5.172338427E-1,-7.697625518E-2,5.391112056E-1
3.597399042E0,1.203422762E-1,-8.308065696E-2,1.361845762E-1,1.998271698E-1
3.607461042E0,-4.087383908E-1,-1.847897317E0,-5.871773958E-2,1.893472825E0
3.617522042E0,4.323193710E-4,-9.822861828E-1,-5.586897612E-2,9.838738101E-1
3.627584042E0,2.982079983E-4,-4.943113321E-1,2.795811081E-1,5.678990914E-1
3.637645042E0,-9.478494630E-2,-6.270165957E-1,-1.614006937E-1,6.543578388E-1
3.647706042E0,-2.474948959E-1,-7.576524565E-1,3.155508399E-2,7.976758062E-1
3.657768042E0,-3.709389099E-2,-1.189565885E0,4.428096414E-2,1.190967571E0
3.667829042E0,-4.855561225E-2,-3.898209671E-1,3.545166850E-2,3.944297842E-1
3.677891042E0,-3.425854415E-2,-1.953236807E-1,5.664782524E-3,1.983861836E-1
3.687952042E0,3.962909295E-3,-1.936521445E-1,1.509984970E-2,1.942803726E-1
3.698013042E0,-4.691074938E-3,-1.652849625E-1,-9.746139050E-3,1.656384986E-1
3.708075042E0,-1.069204495E-2,-1.362689588E-1,-2.321344614E-2,1.386449171E-1
3.718136042E0,-7.799518732E-3,-1.583049036E-1,-6.741839647E-3,1.586402452E-1
3.728198042E0,-1.096871875E-2,-1.013828439E-1,3.696609735E-2,1.084679040E-1
3.738259042E0,-2.014229205E-2,-5.530735105E-2,2.439399898E-2,6.371563541E-2
3.748320042E0,-8.588490849E-3,-1.499999022E-2,1.811058104E-2,2.503507594E-2
3.758382042E0,-4.420778258E-3,1.184682436E-3,1.557230473E-2,1.623094043E-2
3.768443042E0,-1.385283960E-2,-1.084537905E-2,-1.511329830E-2,2.319343004E-2
3.778504042E0,-1.526698414E-2,3.334740177E-5,-1.945544064E-2,2.473046880E-2
3.788566042E0,5.852048742E-3,-5.504660178E-3,7.643480301E-3,1.108920869E-2
3.798627042E0,-1.976526998E-2,3.801932707E-3,-3.881381750E-3,2.049843199E-2
3.808689042E0,-2.312077691E-2,9.255521111E-3,7.630616426E-4,2.491620475E-2
3.818750042E0,-1.229066001E-2,-9.196610413E-3,3.039908946E-2,3.405499385E-2
3.828811042E0,-7.628775467E-3,-7.332006432E-3,2.755617321E-2,2.951777795E-2
3.838873042E0,-1.011593889E-2,-3.269580267E-3,-8.967874646E-3,1.390845608E-2
3.848934042E0,-1.595726622E-2,-1.706261382E-2,1.528345227E-2,2.791685958E-2
3.858996042E0,-1.173091245E-2,-1.471674744E-2,-2.525412440E-3,1.898880381E-2
3.869057042E0,-1.302570526E-2,-1.638901457E-2,-1.958875716E-2,2.867033664E-2
3.879118042E0,4.128956515E-3,-2.730375621E-3,-2.332688212E-2,2.384631340E-2
3.889180042E0,-1.711214613E-2,3.757512141E-3,-4.911076427E-3,1.819513985E-2
3.899240833E0,-3.764729798E-3,-2.770301141E-3,8.562662601E-3,9.755354924E-3
3.909302833E0,2.856170244E-2,6.032133847E-4,3.835598052E-2,4.782589208E-2
3.919363833E0,-7.329119369E-4,-4.742603526E-3,1.845381260E-2,1.906758106E-2
3.929424833E0,3.242683075E-3,-3.774797972E-3,2.292108536E-3,5.478855245E-3
3.939486833E0,7.640163833E-3,-4.065950939E-2,2.474366248E-2,4.820598138E-2
3.949547833E0,7.271615658E-3,-7.108938809E-2,9.176620245E-3,7.204712245E-2
3.959609833E0,1.487537509E-1,-4.428614258E-1,-2.614582479E-2,4.679076031E-1
3.969670833E0,5.867969248E-1,-1.155492624E0,-5.771728098E-2,1.297237496E0
3.979731833E0,3.820742469E-1,-6.453341682E-1,2.704103351E-2,7.504452920E-1
3.989793833E0,2.109038426E-1,-2.330315887E-1,-7.557526231E-2,3.232580586E-1
3.999854833E0,7.343395346E-1,-4.781436346E-1,6.342884123E-2,8.785778881E-1
4.009916833E0,1.109171128E0,-5.611127011E-1,8.790411651E-2,1.246128079E0
4.019977833E0,9.019591807E-1,-7.374138544E-1,4.362315238E-2,1.165852708E0
4.030038833E0,1.002920714E0,-8.054747137E-1,2.708488762E-2,1.286613021E0
4.040100833E0,1.259777935E0,-8.038225830E-1,2.546427333E-1,1.515920219E0
4.050161833E0,-7.549375943E-1,2.266910874E-1,1.044090521E-1,7.951231795E-1
4.060223833E0,-1.003571363E0,-5.847525555E-1,-4.905053794E-2,1.162539026E0
4.070284833E0,-2.587540020E-1,-2.859461130E-1,7.773171544E-2,3.933967878E-1
4.080345833E0,-1.964588811E-1,-7.084680904E-1,-2.421560043E-1,7.740559783E-1
4.090407833E0,-2.580987484E-2,-7.115008950E-1,-1.987819433E-2,7.122463169E-1
4.100468833E0,2.233962362E-1,-7.395329585E-1,-1.223956722E-1,7.821736224E-1
4.110530833E0,2.722909823E-1,-6.878836986E-1,2.117142302E-1,7.695123632E-1
4.120591833E0,1.994845959E-1,-9.739737810E-1,1.006335050E-1,9.992728018E-1
4.130652833E0,2.513091991E-1,-7.036059844E-1,1.274225235E-2,7.472483255E-1
4.140714833E0,-7.392867724E-2,-6.314575560E-1,4.699816525E-2,6.375052328E-1
4.150775833E0,3.892067537E-1,-3.065140047E-1,8.847363532E-2,5.032497554E-1
4.160836833E0,2.685278788E-1,-9.560207094E-1,1.316559076E-2,9.931043003E-1
4.170898833E0,5.264098782E-1,-1.127621505E0,-2.044987661E-1,1.261133365E0
4.180959833E0,7.734646433E-1,-5.600216838E-1,7.076592743E-2,9.575383320E-1
4.191021833E0,5.416866428E-1,-8.243884829E-1,2.344324172E-2,9.867068335E-1
4.201082833E0,1.666469983E-1,-7.269841759E-1,2.266731620E-2,7.461843078E-1
4.211143833E0,-1.780632026E-2,-2.284170027E-1,1.787435353E-2,2.298061894E-1
4.221205833E0,1.562359942E-1,-4.367142845E-1,2.181485063E-1,5.125600677E-1
4.231266833E0,-2.839054804E-2,-9.918824869E-1,-1.767350167E-1,1.007904835E0
4.241328833E0,5.040468365E-1,-7.771619108E-1,1.124425417E-1,9.331061967E-1
4.251389833E0,6.931426844E-1,-8.319008394E-1,-1.219664866E-1,1.089670414E0
4.261450833E0,6.768528532E-1,-6.188815107E-1,6.856152713E-2,9.196982071E-1
4.271512833E0,5.284297623E-1,-5.965455855E-1,-1.058439589E-1,8.039325798E-1
4.281573833E0,6.036965475E-1,-5.503841933E-1,6.047716677E-2,8.191640675E-1
4.291635833E0,7.541086053E-1,-6.343644992E-1,1.167303050E-1,9.923326411E-1
4.301696833E0,4.456850827E-1,-5.322210239E-1,9.306311488E-2,7.003964267E-1
4.311757833E0,5.036867577E-1,-5.563063630E-1,-1.291299105E-2,7.505623656E-1
4.321819833E0,5.775594935E-1,-7.278712716E-1,6.953918159E-2,9.317763972E-1
4.331880833E0,7.153426528E-2,-1.457273600E-1,-1.002405721E-1,1.907925231E-1
4.341942833E0,1.492935768E-1,-3.750164384E-1,2.462554872E-2,4.043912941E-1
4.352003833E0,3.280464494E-1,-6.250696190E-1,-6.061808467E-3,7.059484734E-1
4.362064833E0,5.600841759E-1,-4.971091517E-1,-2.418408394E-2,7.492640808E-1
4.372126833E0,3.292066466E-1,-2.480420309E-1,-9.063768983E-2,4.220391641E-1
4.382187833E0,5.311547476E-1,-5.225936199E-1,1.070747977E-1,7.527911196E-1
4.392249833E0,1.272997466E0,-9.602840605E-1,-1.409868944E-1,1.600795218E0
4.402310833E0,1.244030360E0,-4.147118333E-1,1.049294543E-1,1.315525610E0
4.412371833E0,7.019571427E-1,-1.385349376E-1,2.153734177E-1,7.472091195E-1
4.422433833E0,6.069033890E-2,-2.139117783E-1,1.459061569E-1,2.659514481E-1
4.432494833E0,-5.176779388E-1,-2.874272675E-1,-2.317637479E-1,6.358610833E-1
4.442556833E0,-5.110248123E-2,-6.164354011E-1,-1.099276543E-3,6.185509484E-1
4.452617833E0,4.759927729E-1,-5.848154131E-1,2.806897402E-2,7.545634861E-1
4.462678833E0,4.489438091E-1,-1.833335082E-1,1.770595372E-2,4.852578900E-1
4.472740833E0,-1.986894294E-1,1.527306981E-1,-7.719552577E-2,2.622275819E-1
4.482801833E0,-5.633037625E-2,-2.260339882E-2,1.010860795E-1,1.179085255E-1
4.492862833E0,6.698049849E-1,-2.815868858E-1,2.803213656E-2,7.271283881E-1
4.502924833E0,7.604758577E-1,-2.795537906E-1,7.976186872E-3,8.102699992E-1
4.512985833E0,4.132119128E-1,1.618079888E-2,1.379416645E-2,4.137586037E-1
4.523047833E0,4.913731062E-1,5.758961068E-2,-3.366358995E-2,4.958803586E-1
4.533108833E0,9.515551908E-1,-2.235838770E-1,7.036597788E-2,9.799991847E-1
4.543169833E0,1.356518948E0,-2.082283395E-1,-1.302701175E-2,1.372469454E0
4.553231833E0,7.634808149E-1,3.334740908E-1,4.220286369E-2,8.341996198E-1
4.563292833E0,5.992877834E-1,2.253825170E-1,-6.014446020E-3,6.402962595E-1
4.573354833E0,6.980063984E-1,3.989033010E-1,-6.708101213E-2,8.067444688E-1
4.583415833E0,5.929135144E-1,4.936442744E-1,-1.961740851E-2,7.717615875E-1
4.593476833E0,5.655748576E-1,4.572459052E-1,4.490837038E-2,7.286737947E-1
4.603538833E0,9.698965175E-1,2.295422993E-1,-1.315389633E-2,9.967757756E-1
4.613599833E0,7.524594712E-1,5.235126560E-1,6.436205685E-2,9.189141588E-1
4.623661833E0,6.634853873E-1,5.473280364E-1,1.000049293E-2,8.601632685E-1
4.633722833E0,1.006573415E-1,7.628651031E-1,-1.405881143E-1,7.822148578E-1
4.643783833E0,3.146468604E-1,6.618581072E-1,-1.433977014E-1,7.467407191E-1
4.653845833E0,1.439626886E0,4.300538673E-1,-3.694855571E-2,1.502942812E0
4.663906833E0,1.192518436E0,1.019613346E0,3.628372729E-2,1.569403742E0
4.673968833E0,1.125094192E0,1.134913787E0,-5.065501392E-2,1.598884666E0
4.684029833E0,9.243114050E-1,1.079839375E0,1.698171759E-1,1.431517559E0
4.694090833E0,7.704802244E-1,1.090180833E0,4.001658976E-2,1.335565555E0
4.704152833E0,7.867826271E-1,1.071114598E0,-1.143101424E-1,1.333934104E0
4.714213833E0,3.222385197E-1,1.231951181E0,4.917976141E-2,1.274346902E0
4.724275833E0,4.996012716E-1,1.313133193E0,-2.089449888E-1,1.420414806E0
4.734336833E0,8.787878345E-1,1.265237187E0,-5.915686548E-2,1.541620165E0
4.744397833E0,6.414847999E-1,1.493534121E0,-3.911494911E-2,1.625938775E0
4.754459833E0,3.128839248E-1,1.676975310E0,1.544653112E-1,1.712892896E0
4.764520833E0,7.399742771E-4,1.626928406E0,1.022561073E-2,1.626960709E0
4.774582833E0,-6.235828183E-1,1.646318504E0,1.351332468E-1,1.765639018E0
4.784643833E0,-3.355939623E-1,1.660193508E0,6.921816945E-2,1.695186405E0
4.794704833E0,1.389883526E-1,1.564128287E0,-1.214612871E-1,1.574981874E0
4.804766833E0,2.593926093E-1,1.454079303E0,-2.997528327E-1,1.507143956E0
4.814827833E0,-3.326556998E-1,1.473708698E0,-7.605181038E-2,1.512699910E0
4.824889833E0,-5.637739883E-1,1.702997904E0,-9.741051972E-2,1.796533267E0
4.834950833E0,-7.161573252E-1,1.704691696E0,-4.291856289E-4,1.849014678E0
4.845011833E0,-1.100634485E0,1.575920659E0,2.459186876E-1,1.937884980E0
4.855073833E0,-1.515314415E0,1.482219467E0,5.530179620E-2,2.120426988E0
4.865134833E0,-1.222679544E0,1.498695458E0,6.192844570E-2,1.935166266E0
4.875196833E0,-1.072334546E0,1.344152379E0,-4.262327850E-2,1.720018530E0
4.885257833E0,-9.664245871E-1,1.155857490E0,-6.915209591E-2,1.508232420E0
4.895318833E0,-9.715615122E-1,9.954821791E-1,7.144011140E-2,1.392846090E0
4.905381292E0,-7.915635299E-1,1.222655570E0,-5.738282025E-2,1.457652995E0
4.915442292E0,-1.147936487E0,1.363094288E0,4.524049222E-2,1.782647166E0
4.925503292E0,-7.672763888E-1,1.428727237E0,2.918111444E-2,1.621982156E0
4.935565292E0,-1.086522742E0,1.101771476E0,1.374189234E-1,1.553485119E0
4.945626292E0,-1.155492551E0,1.197231804E0,1.254403174E-2,1.663936411E0
4.955688292E0,-1.161468040E0,1.178716668E0,8.537110269E-2,1.657006101E0
4.965749292E0,-1.486180663E0,8.755021378E-1,-1.172068530E-1,1.728865062E0
4.975810292E0,-1.361936978E0,1.034832332E0,-4.871315360E-3,1.710489409E0
4.985872292E0,-1.071943952E0,9.225087816E-1,-5.968603849E-2,1.415502989E0
4.995933292E0,-7.371554806E-1,9.941844627E-1,-1.411646497E-1,1.245683911E0
5.005995292E0,-8.239693107E-1,9.053850643E-1,7.517940581E-2,1.226498872E0
5.016056292E0,-1.207678512E0,9.129819131E-1,3.270464659E-2,1.514296192E0
5.026117292E0,-1.397583651E0,7.840195253E-1,5.542809606E-2,1.603433489E0
5.036179292E0,-1.759000635E0,4.967230527E-1,2.326607108E-2,1.827938275E0
5.046240292E0,-1.902737183E0,6.351445909E-1,1.376598287E-1,2.010663489E0
5.056302292E0,-1.732678663E0,1.099700612E0,7.770247936E-2,2.053668537E0
5.066363292E0,-1.765989081E0,8.355449704E-1,4.283202410E-2,1.954146211E0
5.076424292E0,-1.682890938E0,3.761363263E-1,-5.226475239E-2,1.725204929E0
5.086486292E0,-1.011818934E0,6.558042656E-1,-9.671996355E-2,1.209632813E0
5.096547292E0,-9.946493894E-1,7.228569187E-1,-1.826026976E-2,1.229708490E0
5.106609292E0,-1.167058270E0,2.351846432E-1,1.869705677E-2,1.190666369E0
5.116670292E0,-1.142668438E0,5.017634623E-1,3.331451118E-2,1.248426044E0
5.126731292E0,-1.240768929E0,6.013472093E-1,-1.289960092E-1,1.384834276E0
5.136793292E0,-1.517961449E0,5.617731442E-1,2.905422986E-2,1.618839144E0
5.146854292E0,-1.703882588E0,5.287122560E-1,-6.162263632E-2,1.785090998E0
5.156915292E0,-1.538971957E0,3.015905394E-1,-1.192586410E-1,1.572772762E0
5.166977292E0,-1.372467521E0,1.445095129E-1,-3.528736174E-2,1.380505449E0
5.177038292E0,-1.309382496E0,-1.230755937E-1,5.630283952E-2,1.316358664E0
5.187100292E0,-1.323227241E0,1.799767313E-1,-1.941860318E-3,1.335412193E0
5.197161292E0,-1.428177453E0,1.894117071E-1,1.251251525E-1,1.446106475E0
5.207222292E0,-1.348505924E0,3.629500145E-2,-5.493400633E-2,1.350112328E0
5.217284292E0,-1.186422275E0,-9.885503780E-2,-6.406092525E-2,1.192255818E0
5.227345292E0,-1.239003508E0,2.448097631E-1,1.856549442E-2,1.263093896E0
5.237407292E0,-1.472293379E0,3.477293467E-2,1.348718762E-2,1.472765717E0
5.247468292E0,-1.199383725E0,-4.160204036E-1,8.101902008E-3,1.269511692E0
5.257529292E0,-1.201092135E0,-3.501428215E-1,-2.587334454E-2,1.251355962E0
5.267591292E0,-1.358375439E0,-7.964613039E-2,-1.508523166E-2,1.360792013E0
5.277652292E0,-1.206204429E0,-1.225588278E-1,-6.844165921E-3,1.212434177E0
5.287714292E0,-1.122224233E0,-1.563467990E-1,5.437442780E-2,1.134366840E0
5.297775292E0,-8.136112605E-1,-3.727157783E-1,-3.230352759E-2,8.955020114E-1
5.307836292E0,-3.661442022E-1,-7.050909580E-1,1.723466814E-2,7.946772110E-1
5.317898292E0,-4.113847676E-1,-6.368344362E-1,7.336618423E-2,7.616942452E-1
5.327959292E0,-2.818392297E-1,-4.524856869E-1,-6.989293814E-2,5.376445583E-1
5.338021292E0,-6.239021493E-1,-4.625518879E-1,1.185990751E-2,7.767553015E-1
5.348082292E0,-5.460951876E-1,-4.358140326E-1,4.272209644E-2,6.999850015E-1
5.358143292E0,-4.036790510E-1,-5.916809579E-1,7.658039868E-2,7.203524759E-1
5.368205292E0,-5.023436522E-1,-6.820285892E-1,7.420233607E-2,8.503047267E-1
5.378266292E0,-4.403072889E-1,-9.787942256E-1,-6.083326221E-2,1.074992712E0
5.388327292E0,-3.482214995E-1,-9.398440949E-1,-1.042552704E-1,1.007687599E0
5.398389292E0,-8.466418163E-1,-6.323026979E-1,5.548949182E-2,1.058153179E0
5.408450292E0,-1.196682312E0,-6.092649606E-1,8.110731304E-2,1.345299499E0
5.418512292E0,-1.436365455E0,-6.669826801E-1,-8.983311296E-2,1.586216128E0
5.428573292E0,-1.457817428E0,-6.210522895E-1,-8.082781613E-2,1.586653943E0
5.438634292E0,-1.659031082E0,-7.137899338E-1,1.107895339E-1,1.809462495E0
5.448696292E0,-1.462560543E0,-6.257280886E-1,-9.622996688E-2,1.593699843E0
5.458757292E0,-1.206125857E0,-8.747038467E-1,1.715725100E-1,1.499761157E0
5.468819292E0,-3.875167622E-1,-1.108407408E0,8.421159983E-3,1.174226188E0
5.478880292E0,1.125294642E-1,-9.703306733E-1,1.190434635E-1,9.840608935E-1
5.488941292E0,-5.134403519E-1,-8.646683436E-1,-1.449992537E-1,1.016020237E0
5.499003292E0,-1.337596627E0,-1.014959474E0,1.856602067E-1,1.689312636E0
5.509064292E0,-1.249193451E0,-1.238874577E0,8.731237829E-2,1.761510133E0
5.519126292E0,-7.759467863E-1,-9.747207628E-1,1.245538795E-1,1.252073340E0
5.529187292E0,-1.030128540E0,-7.615043829E-1,-3.204274178E-2,1.281436878E0
5.539248292E0,-8.008869883E-1,-1.114045586E0,-3.413019776E-2,1.372473099E0
5.549310292E0,1.720839769E-1,-1.275511622E0,1.245304906E-1,1.293077970E0
5.559371292E0,-1.548039198E-1,-1.166141208E0,6.643547952E-2,1.178245833E0
5.569433292E0,1.203251000E-2,-1.141976785E0,-9.912784696E-3,1.142083194E0
5.579494292E0,-4.409295057E-1,-9.868949582E-1,-1.238346720E-1,1.087986909E0
5.589555292E0,-3.306099418E-1,-8.063051645E-1,2.253458440E-2,8.717446642E-1
5.599617292E0,-1.342012006E-1,-9.094123341E-1,3.719998598E-2,9.200133666E-1
5.609678292E0,-1.100925640E-2,-1.242740464E0,9.640304446E-3,1.242826617E0
5.619740292E0,4.095858351E-1,-1.235047867E0,1.762444353E-1,1.313074975E0
5.629801292E0,7.278757301E-1,-1.306440908E0,-9.902610540E-2,1.498798550E0
5.639862292E0,8.193258905E-1,-1.162142297E0,2.468852323E-1,1.443198514E0
5.649924292E0,3.042458514E-1,-1.115362233E0,-2.991786361E-1,1.194196929E0
5.659985292E0,3.828823687E-1,-9.053309776E-1,3.905799723E-1,1.057721987E0
5.670047292E0,7.890231340E-1,-6.064773005E-1,-3.147597116E-1,1.043765250E0
5.680108292E0,-8.855681196E-2,-7.500320727E-1,4.060166216E-1,8.574613205E-1
5.690169292E0,-4.057010912E-1,-4.673953559E-1,-1.926072836E-1,6.481892932E-1
5.700231292E0,6.199567954E-2,-1.051523210E0,5.152741849E-2,1.054608742E0
5.710292292E0,-4.572358553E-1,-1.053331315E0,1.046593130E-1,1.153050328E0
5.720353292E0,1.434161384E-1,-6.827602221E-1,-9.759938478E-2,7.044539371E-1
5.730415292E0,9.672099412E-1,-8.205193073E-1,-1.109257740E-1,1.273205220E0
5.740476292E0,-3.012359972E-1,-5.347003164E-1,2.341055578E-1,6.568507947E-1
5.750538292E0,-1.534263889E-1,-3.186953994E-1,-1.363395274E-2,3.539665225E-1
5.760599292E0,4.655785895E-1,-5.122181011E-1,-1.797375619E-2,6.924260697E-1
5.770660292E0,3.376689564E-1,-7.364375887E-1,-1.319891989E-2,8.102683862E-1
5.780722292E0,4.390343135E-1,-7.660968592E-1,1.077378720E-1,8.895296370E-1
5.790783292E0,1.111009200E0,-5.307300204E-1,-1.725630283E-2,1.231386851E0
5.800845292E0,1.677649347E0,-6.973150017E-2,3.078792930E-2,1.679380157E0
5.810906292E0,1.460200460E0,1.301535204E-1,-3.926990032E-2,1.466515410E0
5.820967292E0,1.100898487E0,1.218606337E-1,4.891488254E-2,1.108702015E0
5.831029292E0,1.488091387E0,1.735855967E-1,4.516915619E-2,1.498862298E0
5.841090292E0,1.921961805E0,-2.440600405E-2,-4.107318163E-2,1.922555549E0
5.851152292E0,1.263912208E0,-2.495987789E-1,7.126001716E-3,1.288341725E0
5.861213292E0,1.563716789E0,-1.133059927E-1,5.697351515E-2,1.568851308E0
5.871274292E0,1.504534488E0,2.858352351E-1,2.703810990E-2,1.531684323E0
5.881336292E0,1.171777047E0,1.407630191E-1,-2.430862963E-2,1.180451856E0
5.891397292E0,1.423217260E0,4.315237112E-1,-1.157649297E-1,1.491697557E0
5.901458708E0,1.504010431E0,5.454800970E-1,6.311250687E-2,1.601118079E0
5.911519708E0,1.638018528E0,2.733345824E-1,-9.793501496E-3,1.660696361E0
5.921580708E0,1.622701454E0,1.298828126E-1,-1.391157854E-1,1.633824579E0
5.931642708E0,1.283915825E0,5.036101226E-1,1.520357931E-1,1.387507796E0
5.941703708E0,1.569451153E0,1.301118955E-1,-3.072360992E-2,1.575134905E0
5.951764708E0,1.209564312E0,-4.298540387E-2,-6.022632122E-3,1.210342862E0
5.961826708E0,9.239319208E-1,-5.241361884E-2,7.449352741E-3,9.254473915E-1
5.971887708E0,1.180690615E0,8.969329141E-2,1.043377161E-2,1.184138539E0
5.981949708E0,1.740547700E0,2.058415609E-1,2.450275719E-2,1.752848376E0
5.992010708E0,1.837310494E0,6.525580376E-2,-1.681776166E-2,1.838545895E0
6.002071708E0,1.498132956E0,-6.000447420E-2,-3.837586105E-2,1.499825189E0
6.012133708E0,8.497865950E-1,-2.161759664E-1,4.215433180E-2,8.778646212E-1
6.022194708E0,-1.574575690E-2,-1.377724241E-1,3.841211379E-2,1.438911401E-1
6.032256708E0,-3.731208807E-4,-1.036305685E-2,2.179491162E-2,2.413607961E-2
6.042317708E0,-9.534282549E-3,-2.147722509E-2,2.658436596E-2,3.548101260E-2
6.052378708E0,1.606459917E-2,-8.161141612E-3,1.311588943E-2,2.228681526E-2
6.062440708E0,8.361783335E-3,-1.389422692E-2,1.596289873E-2,2.275484780E-2
6.072501708E0,-1.710842766E-2,2.930094581E-3,5.040299892E-3,1.807452280E-2
6.082563708E0,8.435832839E-3,9.729163852E-3,-1.543664932E-3,1.296930246E-2
6.092624708E0,2.504859020E-2,2.584889587E-3,-1.947122812E-4,2.518236364E-2
6.102685708E0,2.483415728E-2,1.427414976E-3,2.165984094E-2,3.298365642E-2
6.112747708E0,2.907256636E-2,-6.871812288E-3,5.010303676E-2,5.833309705E-2
6.122808708E0,-8.222372923E-2,-2.425582197E-1,-7.774048626E-2,2.676542822E-1
6.132870708E0,-4.017686742E-2,-1.360473128E-1,-1.123127335E-1,1.809342480E-1
6.142931708E0,5.518619309E-1,3.883605885E-1,1.136815667E-2,6.749109367E-1
6.152992708E0,1.448906856E0,6.942671040E-1,-5.036966980E-2,1.607443620E0
6.163054708E0,2.731853359E0,5.730173399E-1,2.819235027E-2,2.791445227E0
6.173115708E0,2.692436986E0,2.566451672E-1,2.053249776E-2,2.704719070E0
6.183177708E0,2.348746128E0,6.679287231E-2,-4.573809028E-2,2.350140769E0
6.193238708E0,2.466965427E0,2.067448460E-1,1.726238394E-1,2.481624637E0
